id,lock_version,json_schema_version,"building","title","floor","room","area","barcode","classification","coordinate_1_label","coordinate_1_indicator","coordinate_2_label","coordinate_2_indicator","coordinate_3_label","coordinate_3_indicator",temporary_id,"created_by","last_modified_by","create_time","system_mtime","user_mtime"
1053,0,1,"Bobst","Bobst, 3, Remarque [Aisle: R, Bay: 5, Shelf: F]","3","Remarque",NULL,NULL,NULL,"Aisle","R","Bay","5","Shelf","F",NULL,"admin","admin","2016-06-29 17:12:25","2017-07-13 22:14:18","2016-06-29 17:12:25"
1054,0,1,"Bobst","Bobst, 3, Remarque [Aisle: R, Bay: 5, Shelf: G]","3","Remarque",NULL,NULL,NULL,"Aisle","R","Bay","5","Shelf","G",NULL,"admin","admin","2016-06-29 17:12:25","2017-07-13 22:14:18","2016-06-29 17:12:25"
1055,0,1,"Bobst","Bobst, 3, Remarque [Aisle: R, Bay: 6, Shelf: A]","3","Remarque",NULL,NULL,NULL,"Aisle","R","Bay","6","Shelf","A",NULL,"admin","admin","2016-06-29 17:12:25","2017-07-13 22:14:18","2016-06-29 17:12:25"
1056,0,1,"Bobst","Bobst, 3, Remarque [Aisle: R, Bay: 6, Shelf: B]","3","Remarque",NULL,NULL,NULL,"Aisle","R","Bay","6","Shelf","B",NULL,"admin","admin","2016-06-29 17:12:25","2017-07-13 22:14:18","2016-06-29 17:12:25"
1057,0,1,"Bobst","Bobst, 3, Remarque [Aisle: R, Bay: 6, Shelf: C]","3","Remarque",NULL,NULL,NULL,"Aisle","R","Bay","6","Shelf","C",NULL,"admin","admin","2016-06-29 17:12:25","2017-07-13 22:14:18","2016-06-29 17:12:25"
1058,0,1,"Bobst","Bobst, 3, Remarque [Aisle: R, Bay: 6, Shelf: D]","3","Remarque",NULL,NULL,NULL,"Aisle","R","Bay","6","Shelf","D",NULL,"admin","admin","2016-06-29 17:12:25","2017-07-13 22:14:18","2016-06-29 17:12:25"
1059,0,1,"Bobst","Bobst, 3, Remarque [Aisle: R, Bay: 6, Shelf: E]","3","Remarque",NULL,NULL,NULL,"Aisle","R","Bay","6","Shelf","E",NULL,"admin","admin","2016-06-29 17:12:25","2017-07-13 22:14:18","2016-06-29 17:12:25"
1060,0,1,"Bobst","Bobst, 3, Remarque [Aisle: R, Bay: 6, Shelf: F]","3","Remarque",NULL,NULL,NULL,"Aisle","R","Bay","6","Shelf","F",NULL,"admin","admin","2016-06-29 17:12:25","2017-07-13 22:14:18","2016-06-29 17:12:25"
1061,0,1,"Bobst","Bobst, 3, Remarque [Aisle: R, Bay: 6, Shelf: G]","3","Remarque",NULL,NULL,NULL,"Aisle","R","Bay","6","Shelf","G",NULL,"admin","admin","2016-06-29 17:12:25","2017-07-13 22:14:18","2016-06-29 17:12:25"
1071,0,1,"Building","Building [Here: 2]",NULL,NULL,NULL,NULL,NULL,"Here","2",NULL,NULL,NULL,NULL,NULL,"admin","admin","2016-06-29 19:38:02","2017-07-13 22:14:18","2016-06-29 19:38:02"
1072,0,1,"Building","Building [Here: 3]",NULL,NULL,NULL,NULL,NULL,"Here","3",NULL,NULL,NULL,NULL,NULL,"admin","admin","2016-06-29 19:38:02","2017-07-13 22:14:18","2016-06-29 19:38:02"
1073,0,1,"Building","Building [Here: 4]",NULL,NULL,NULL,NULL,NULL,"Here","4",NULL,NULL,NULL,NULL,NULL,"admin","admin","2016-06-29 19:38:03","2017-07-13 22:14:18","2016-06-29 19:38:03"
1074,0,1,"Building","Building [Here: 5]",NULL,NULL,NULL,NULL,NULL,"Here","5",NULL,NULL,NULL,NULL,NULL,"admin","admin","2016-06-29 19:38:03","2017-07-13 22:14:18","2016-06-29 19:38:03"
1075,0,1,"Building","Building [Here: 6]",NULL,NULL,NULL,NULL,NULL,"Here","6",NULL,NULL,NULL,NULL,NULL,"admin","admin","2016-06-29 19:38:03","2017-07-13 22:14:18","2016-06-29 19:38:03"
1076,0,1,"Building","Building [Here: 7]",NULL,NULL,NULL,NULL,NULL,"Here","7",NULL,NULL,NULL,NULL,NULL,"admin","admin","2016-06-29 19:38:03","2017-07-13 22:14:18","2016-06-29 19:38:03"
1077,0,1,"Building","Building [Here: 8]",NULL,NULL,NULL,NULL,NULL,"Here","8",NULL,NULL,NULL,NULL,NULL,"admin","admin","2016-06-29 19:38:03","2017-07-13 22:14:18","2016-06-29 19:38:03"
1078,0,1,"Building","Building [Here: 9]",NULL,NULL,NULL,NULL,NULL,"Here","9",NULL,NULL,NULL,NULL,NULL,"admin","admin","2016-06-29 19:38:03","2017-07-13 22:14:18","2016-06-29 19:38:03"
1079,0,1,"Building","Building [Here: 10]",NULL,NULL,NULL,NULL,NULL,"Here","10",NULL,NULL,NULL,NULL,NULL,"admin","admin","2016-06-29 19:38:03","2017-07-13 22:14:18","2016-06-29 19:38:03"
1080,0,1,"Noyes Memorial Building","Noyes Memorial Building [Map Case: Drawer 2]",NULL,NULL,NULL,NULL,NULL,"Map Case","Drawer 2",NULL,NULL,NULL,NULL,NULL,"admin","admin","2016-06-30 14:59:59","2017-07-13 22:14:18","2016-06-30 14:59:59"
1081,0,1,"test","test [12354484]",NULL,NULL,NULL,"12354484",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"admin","admin","2016-07-03 00:40:55","2017-07-13 22:14:18","2016-07-03 00:40:55"
1082,4,1,"Archives","Archives, 1, 103, A [11123525489346]","1","103","A","11123525489346",NULL,NULL,"1",NULL,NULL,NULL,NULL,NULL,"admin","admin","2016-07-03 17:57:46","2017-07-13 22:14:18","2016-07-03 18:19:58"
1083,0,1,"Bobst","Bobst, 10, 10 West [Aisle: 2, Bay: B, Shelf: 1]","10","10 West",NULL,NULL,NULL,"Aisle","2","Bay","B","Shelf","1",NULL,"admin","admin","2016-07-05 18:51:40","2017-07-13 22:14:18","2016-07-05 18:51:40"
1084,0,1,"Bobst","Bobst, 10, 10 West [Aisle: 2, Bay: B, Shelf: 2]","10","10 West",NULL,NULL,NULL,"Aisle","2","Bay","B","Shelf","2",NULL,"admin","admin","2016-07-05 18:51:40","2017-07-13 22:14:18","2016-07-05 18:51:40"
1085,0,1,"Bobst","Bobst, 10, 10 West [Aisle: 2, Bay: B, Shelf: 3]","10","10 West",NULL,NULL,NULL,"Aisle","2","Bay","B","Shelf","3",NULL,"admin","admin","2016-07-05 18:51:40","2017-07-13 22:14:18","2016-07-05 18:51:40"
1086,0,1,"Bobst","Bobst, 10, 10 West [Aisle: 2, Bay: B, Shelf: 4]","10","10 West",NULL,NULL,NULL,"Aisle","2","Bay","B","Shelf","4",NULL,"admin","admin","2016-07-05 18:51:40","2017-07-13 22:14:18","2016-07-05 18:51:40"
1087,0,1,"Bobst","Bobst, 10, 10 West [Aisle: 2, Bay: C, Shelf: 1]","10","10 West",NULL,NULL,NULL,"Aisle","2","Bay","C","Shelf","1",NULL,"admin","admin","2016-07-05 18:51:40","2017-07-13 22:14:18","2016-07-05 18:51:40"
1088,0,1,"Bobst","Bobst, 10, 10 West [Aisle: 2, Bay: C, Shelf: 2]","10","10 West",NULL,NULL,NULL,"Aisle","2","Bay","C","Shelf","2",NULL,"admin","admin","2016-07-05 18:51:40","2017-07-13 22:14:18","2016-07-05 18:51:40"
1089,0,1,"Bobst","Bobst, 10, 10 West [Aisle: 2, Bay: C, Shelf: 3]","10","10 West",NULL,NULL,NULL,"Aisle","2","Bay","C","Shelf","3",NULL,"admin","admin","2016-07-05 18:51:40","2017-07-13 22:14:18","2016-07-05 18:51:40"
1090,0,1,"Bobst","Bobst, 10, 10 West [Aisle: 2, Bay: C, Shelf: 4]","10","10 West",NULL,NULL,NULL,"Aisle","2","Bay","C","Shelf","4",NULL,"admin","admin","2016-07-05 18:51:40","2017-07-13 22:14:18","2016-07-05 18:51:40"
1091,0,1,"Sears Tower","Sears Tower, 39, snow globe [Shelf: 3]","39","snow globe",NULL,NULL,NULL,"Shelf","3",NULL,NULL,NULL,NULL,NULL,"admin","admin","2016-07-06 15:10:11","2017-07-13 22:14:18","2016-07-06 15:10:11"
1098,1,1,"Lindley Hall","Lindley Hall, 3, 315 [Range: 2, Shelf: 2 oversize]","3","315",NULL,NULL,NULL,"Range","2","Shelf","2 oversize",NULL,NULL,NULL,"admin","admin","2016-07-06 15:27:04","2017-07-13 22:14:18","2016-07-06 15:29:09"
1099,1,1,"Lindley Hall","Lindley Hall, 3, 315 [Range: 2, Shelf: 3 oversize]","3","315",NULL,NULL,NULL,"Range","2","Shelf","3 oversize",NULL,NULL,NULL,"admin","admin","2016-07-06 15:27:04","2017-07-13 22:14:18","2016-07-06 15:29:09"
1100,1,1,"Lindley Hall","Lindley Hall, 3, 315 [Range: 2, Shelf: 4 oversize]","3","315",NULL,NULL,NULL,"Range","2","Shelf","4 oversize",NULL,NULL,NULL,"admin","admin","2016-07-06 15:27:04","2017-07-13 22:14:18","2016-07-06 15:29:09"
1101,1,1,"Lindley Hall","Lindley Hall, 3, 315 [Range: 2, Shelf: 5 oversize]","3","315",NULL,NULL,NULL,"Range","2","Shelf","5 oversize",NULL,NULL,NULL,"admin","admin","2016-07-06 15:27:04","2017-07-13 22:14:18","2016-07-06 15:29:09"
1102,0,1,"Library","Library [Exhibit Case: 1, Shelf : A]",NULL,NULL,NULL,NULL,NULL,"Exhibit Case","1","Shelf ","A",NULL,NULL,943,"admin","admin","2016-07-11 14:24:18","2017-07-13 22:14:18","2016-07-11 14:24:18"
1103,0,1,"Old central library","Old central library, 8th, Special Collections, Stacks [12345, PS3445, Range: A, Section: 1, Shelf : b]","8th","Special Collections","Stacks","12345","PS3445","Range","A","Section","1","Shelf ","b",NULL,"admin","admin","2016-07-11 14:26:54","2017-07-13 22:14:18","2016-07-11 14:26:54"
1104,0,1,"Library","Library [12345]",NULL,NULL,NULL,"12345",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"admin","admin","2016-07-11 14:36:37","2017-07-13 22:14:18","2016-07-11 14:36:37"
1105,0,1,"Library","Library [PS 3445]",NULL,NULL,NULL,NULL,"PS 3445",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"admin","admin","2016-07-11 14:36:54","2017-07-13 22:14:18","2016-07-11 14:36:54"
1106,0,1,"Library","Library [Range: A]",NULL,NULL,NULL,NULL,NULL,"Range","A",NULL,NULL,NULL,NULL,NULL,"admin","admin","2016-07-11 14:37:07","2017-07-13 22:14:18","2016-07-11 14:37:07"
1107,0,1,"Main","Main [Exhibit Casw: 1, Shelf: A]",NULL,NULL,NULL,NULL,NULL,"Exhibit Casw","1","Shelf","A",NULL,NULL,943,"admin","admin","2016-07-11 16:41:31","2017-07-13 22:14:18","2016-07-11 16:41:31"
1108,0,1,"Main","Main [Exhibit Casw: 1, Shelf: B]",NULL,NULL,NULL,NULL,NULL,"Exhibit Casw","1","Shelf","B",NULL,NULL,943,"admin","admin","2016-07-11 16:41:31","2017-07-13 22:14:18","2016-07-11 16:41:31"
1109,0,1,"Main","Main [Exhibit Casw: 1, Shelf: C]",NULL,NULL,NULL,NULL,NULL,"Exhibit Casw","1","Shelf","C",NULL,NULL,943,"admin","admin","2016-07-11 16:41:31","2017-07-13 22:14:18","2016-07-11 16:41:31"
1110,0,1,"Main","Main [Exhibit Casw: 1, Shelf: D]",NULL,NULL,NULL,NULL,NULL,"Exhibit Casw","1","Shelf","D",NULL,NULL,943,"admin","admin","2016-07-11 16:41:31","2017-07-13 22:14:18","2016-07-11 16:41:31"
1111,0,1,"Main","Main [Exhibit Casw: 2, Shelf: A]",NULL,NULL,NULL,NULL,NULL,"Exhibit Casw","2","Shelf","A",NULL,NULL,943,"admin","admin","2016-07-11 16:41:32","2017-07-13 22:14:18","2016-07-11 16:41:32"
1112,0,1,"Main","Main [Exhibit Casw: 2, Shelf: B]",NULL,NULL,NULL,NULL,NULL,"Exhibit Casw","2","Shelf","B",NULL,NULL,943,"admin","admin","2016-07-11 16:41:32","2017-07-13 22:14:18","2016-07-11 16:41:32"
1113,0,1,"Main","Main [Exhibit Casw: 2, Shelf: C]",NULL,NULL,NULL,NULL,NULL,"Exhibit Casw","2","Shelf","C",NULL,NULL,943,"admin","admin","2016-07-11 16:41:32","2017-07-13 22:14:18","2016-07-11 16:41:32"
1114,0,1,"Main","Main [Exhibit Casw: 2, Shelf: D]",NULL,NULL,NULL,NULL,NULL,"Exhibit Casw","2","Shelf","D",NULL,NULL,943,"admin","admin","2016-07-11 16:41:32","2017-07-13 22:14:18","2016-07-11 16:41:32"
1115,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 1, Drawer: A, Folder: 1]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","1","Drawer","A","Folder","1",NULL,"admin","admin","2016-07-11 16:55:00","2017-07-13 22:14:18","2016-07-11 16:55:00"
1116,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 1, Drawer: A, Folder: 2]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","1","Drawer","A","Folder","2",NULL,"admin","admin","2016-07-11 16:55:00","2017-07-13 22:14:18","2016-07-11 16:55:00"
1117,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 1, Drawer: A, Folder: 3]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","1","Drawer","A","Folder","3",NULL,"admin","admin","2016-07-11 16:55:00","2017-07-13 22:14:18","2016-07-11 16:55:00"
1118,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 1, Drawer: A, Folder: 4]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","1","Drawer","A","Folder","4",NULL,"admin","admin","2016-07-11 16:55:00","2017-07-13 22:14:18","2016-07-11 16:55:00"
1119,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 1, Drawer: A, Folder: 5]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","1","Drawer","A","Folder","5",NULL,"admin","admin","2016-07-11 16:55:00","2017-07-13 22:14:18","2016-07-11 16:55:00"
1120,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 1, Drawer: A, Folder: 6]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","1","Drawer","A","Folder","6",NULL,"admin","admin","2016-07-11 16:55:00","2017-07-13 22:14:18","2016-07-11 16:55:00"
1121,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 1, Drawer: A, Folder: 7]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","1","Drawer","A","Folder","7",NULL,"admin","admin","2016-07-11 16:55:00","2017-07-13 22:14:18","2016-07-11 16:55:00"
1122,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 1, Drawer: B, Folder: 1]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","1","Drawer","B","Folder","1",NULL,"admin","admin","2016-07-11 16:55:00","2017-07-13 22:14:18","2016-07-11 16:55:00"
1123,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 1, Drawer: B, Folder: 2]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","1","Drawer","B","Folder","2",NULL,"admin","admin","2016-07-11 16:55:00","2017-07-13 22:14:18","2016-07-11 16:55:00"
1124,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 1, Drawer: B, Folder: 3]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","1","Drawer","B","Folder","3",NULL,"admin","admin","2016-07-11 16:55:00","2017-07-13 22:14:18","2016-07-11 16:55:00"
1125,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 1, Drawer: B, Folder: 4]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","1","Drawer","B","Folder","4",NULL,"admin","admin","2016-07-11 16:55:00","2017-07-13 22:14:18","2016-07-11 16:55:00"
1126,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 1, Drawer: B, Folder: 5]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","1","Drawer","B","Folder","5",NULL,"admin","admin","2016-07-11 16:55:00","2017-07-13 22:14:18","2016-07-11 16:55:00"
1127,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 1, Drawer: B, Folder: 6]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","1","Drawer","B","Folder","6",NULL,"admin","admin","2016-07-11 16:55:00","2017-07-13 22:14:18","2016-07-11 16:55:00"
1128,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 1, Drawer: B, Folder: 7]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","1","Drawer","B","Folder","7",NULL,"admin","admin","2016-07-11 16:55:00","2017-07-13 22:14:18","2016-07-11 16:55:00"
1129,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 1, Drawer: C, Folder: 1]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","1","Drawer","C","Folder","1",NULL,"admin","admin","2016-07-11 16:55:00","2017-07-13 22:14:18","2016-07-11 16:55:00"
1130,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 1, Drawer: C, Folder: 2]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","1","Drawer","C","Folder","2",NULL,"admin","admin","2016-07-11 16:55:00","2017-07-13 22:14:18","2016-07-11 16:55:00"
1131,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 1, Drawer: C, Folder: 3]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","1","Drawer","C","Folder","3",NULL,"admin","admin","2016-07-11 16:55:01","2017-07-13 22:14:18","2016-07-11 16:55:01"
1132,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 1, Drawer: C, Folder: 4]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","1","Drawer","C","Folder","4",NULL,"admin","admin","2016-07-11 16:55:01","2017-07-13 22:14:18","2016-07-11 16:55:01"
1133,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 1, Drawer: C, Folder: 5]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","1","Drawer","C","Folder","5",NULL,"admin","admin","2016-07-11 16:55:01","2017-07-13 22:14:18","2016-07-11 16:55:01"
1134,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 1, Drawer: C, Folder: 6]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","1","Drawer","C","Folder","6",NULL,"admin","admin","2016-07-11 16:55:01","2017-07-13 22:14:18","2016-07-11 16:55:01"
1135,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 1, Drawer: C, Folder: 7]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","1","Drawer","C","Folder","7",NULL,"admin","admin","2016-07-11 16:55:01","2017-07-13 22:14:18","2016-07-11 16:55:01"
1136,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 1, Drawer: D, Folder: 1]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","1","Drawer","D","Folder","1",NULL,"admin","admin","2016-07-11 16:55:01","2017-07-13 22:14:18","2016-07-11 16:55:01"
1137,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 1, Drawer: D, Folder: 2]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","1","Drawer","D","Folder","2",NULL,"admin","admin","2016-07-11 16:55:01","2017-07-13 22:14:18","2016-07-11 16:55:01"
1138,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 1, Drawer: D, Folder: 3]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","1","Drawer","D","Folder","3",NULL,"admin","admin","2016-07-11 16:55:01","2017-07-13 22:14:18","2016-07-11 16:55:01"
1139,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 1, Drawer: D, Folder: 4]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","1","Drawer","D","Folder","4",NULL,"admin","admin","2016-07-11 16:55:01","2017-07-13 22:14:18","2016-07-11 16:55:01"
1140,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 1, Drawer: D, Folder: 5]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","1","Drawer","D","Folder","5",NULL,"admin","admin","2016-07-11 16:55:01","2017-07-13 22:14:18","2016-07-11 16:55:01"
1141,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 1, Drawer: D, Folder: 6]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","1","Drawer","D","Folder","6",NULL,"admin","admin","2016-07-11 16:55:01","2017-07-13 22:14:18","2016-07-11 16:55:01"
1142,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 1, Drawer: D, Folder: 7]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","1","Drawer","D","Folder","7",NULL,"admin","admin","2016-07-11 16:55:01","2017-07-13 22:14:18","2016-07-11 16:55:01"
1143,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 2, Drawer: A, Folder: 1]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","2","Drawer","A","Folder","1",NULL,"admin","admin","2016-07-11 16:55:01","2017-07-13 22:14:18","2016-07-11 16:55:01"
1144,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 2, Drawer: A, Folder: 2]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","2","Drawer","A","Folder","2",NULL,"admin","admin","2016-07-11 16:55:01","2017-07-13 22:14:18","2016-07-11 16:55:01"
1145,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 2, Drawer: A, Folder: 3]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","2","Drawer","A","Folder","3",NULL,"admin","admin","2016-07-11 16:55:01","2017-07-13 22:14:18","2016-07-11 16:55:01"
1146,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 2, Drawer: A, Folder: 4]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","2","Drawer","A","Folder","4",NULL,"admin","admin","2016-07-11 16:55:01","2017-07-13 22:14:18","2016-07-11 16:55:01"
1147,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 2, Drawer: A, Folder: 5]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","2","Drawer","A","Folder","5",NULL,"admin","admin","2016-07-11 16:55:01","2017-07-13 22:14:18","2016-07-11 16:55:01"
1148,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 2, Drawer: A, Folder: 6]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","2","Drawer","A","Folder","6",NULL,"admin","admin","2016-07-11 16:55:01","2017-07-13 22:14:18","2016-07-11 16:55:01"
1149,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 2, Drawer: A, Folder: 7]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","2","Drawer","A","Folder","7",NULL,"admin","admin","2016-07-11 16:55:01","2017-07-13 22:14:18","2016-07-11 16:55:01"
1150,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 2, Drawer: B, Folder: 1]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","2","Drawer","B","Folder","1",NULL,"admin","admin","2016-07-11 16:55:01","2017-07-13 22:14:18","2016-07-11 16:55:01"
1151,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 2, Drawer: B, Folder: 2]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","2","Drawer","B","Folder","2",NULL,"admin","admin","2016-07-11 16:55:01","2017-07-13 22:14:18","2016-07-11 16:55:01"
1152,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 2, Drawer: B, Folder: 3]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","2","Drawer","B","Folder","3",NULL,"admin","admin","2016-07-11 16:55:01","2017-07-13 22:14:18","2016-07-11 16:55:01"
1153,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 2, Drawer: B, Folder: 4]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","2","Drawer","B","Folder","4",NULL,"admin","admin","2016-07-11 16:55:01","2017-07-13 22:14:18","2016-07-11 16:55:01"
1154,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 2, Drawer: B, Folder: 5]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","2","Drawer","B","Folder","5",NULL,"admin","admin","2016-07-11 16:55:01","2017-07-13 22:14:18","2016-07-11 16:55:01"
1155,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 2, Drawer: B, Folder: 6]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","2","Drawer","B","Folder","6",NULL,"admin","admin","2016-07-11 16:55:01","2017-07-13 22:14:18","2016-07-11 16:55:01"
1156,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 2, Drawer: B, Folder: 7]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","2","Drawer","B","Folder","7",NULL,"admin","admin","2016-07-11 16:55:01","2017-07-13 22:14:18","2016-07-11 16:55:01"
1157,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 2, Drawer: C, Folder: 1]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","2","Drawer","C","Folder","1",NULL,"admin","admin","2016-07-11 16:55:01","2017-07-13 22:14:18","2016-07-11 16:55:01"
1158,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 2, Drawer: C, Folder: 2]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","2","Drawer","C","Folder","2",NULL,"admin","admin","2016-07-11 16:55:01","2017-07-13 22:14:18","2016-07-11 16:55:01"
1159,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 2, Drawer: C, Folder: 3]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","2","Drawer","C","Folder","3",NULL,"admin","admin","2016-07-11 16:55:01","2017-07-13 22:14:18","2016-07-11 16:55:01"
1160,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 2, Drawer: C, Folder: 4]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","2","Drawer","C","Folder","4",NULL,"admin","admin","2016-07-11 16:55:01","2017-07-13 22:14:18","2016-07-11 16:55:01"
1161,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 2, Drawer: C, Folder: 5]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","2","Drawer","C","Folder","5",NULL,"admin","admin","2016-07-11 16:55:01","2017-07-13 22:14:18","2016-07-11 16:55:01"
1162,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 2, Drawer: C, Folder: 6]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","2","Drawer","C","Folder","6",NULL,"admin","admin","2016-07-11 16:55:01","2017-07-13 22:14:18","2016-07-11 16:55:01"
1163,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 2, Drawer: C, Folder: 7]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","2","Drawer","C","Folder","7",NULL,"admin","admin","2016-07-11 16:55:01","2017-07-13 22:14:18","2016-07-11 16:55:01"
1164,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 2, Drawer: D, Folder: 1]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","2","Drawer","D","Folder","1",NULL,"admin","admin","2016-07-11 16:55:01","2017-07-13 22:14:18","2016-07-11 16:55:01"
1165,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 2, Drawer: D, Folder: 2]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","2","Drawer","D","Folder","2",NULL,"admin","admin","2016-07-11 16:55:01","2017-07-13 22:14:18","2016-07-11 16:55:01"
1166,0,1,"Library","Library, Main, Spec Coll, Maps [Mapcase: 2, Drawer: D, Folder: 3]","Main","Spec Coll","Maps",NULL,NULL,"Mapcase","2","Drawer","D","Folder","3",NULL,"admin","admin","2016-07-11 16:55:01","2017-07-13 22:14:18","2016-07-11 16:55:01"
