id,accession_id,resource_id,archival_object_id,digital_object_id,digital_object_component_id,agent_person_id,agent_family_id,agent_corporate_entity_id,agent_software_id,event_id,aspace_relationship_position,"created_by","last_modified_by","system_mtime","user_mtime",role_id,suppressed
576,NULL,113,NULL,NULL,NULL,NULL,NULL,NULL,NULL,571,0,NULL,NULL,"2016-09-01 18:11:35","2016-09-01 18:11:35",229,0
578,NULL,154,NULL,NULL,NULL,NULL,NULL,NULL,NULL,573,0,NULL,NULL,"2016-09-01 18:20:27","2016-09-01 18:20:27",229,0
580,NULL,NULL,NULL,NULL,NULL,NULL,NULL,156,NULL,575,0,NULL,NULL,"2016-09-13 14:58:10","2016-09-13 14:58:10",228,0
582,NULL,NULL,NULL,NULL,NULL,310,NULL,NULL,NULL,577,0,NULL,NULL,"2016-09-13 14:58:10","2016-09-13 14:58:10",228,0
583,NULL,NULL,NULL,NULL,NULL,311,NULL,NULL,NULL,578,0,NULL,NULL,"2016-09-13 14:58:10","2016-09-13 14:58:10",228,0
584,NULL,NULL,NULL,NULL,NULL,312,NULL,NULL,NULL,579,0,NULL,NULL,"2016-09-13 14:58:10","2016-09-13 14:58:10",228,0
585,NULL,NULL,NULL,NULL,NULL,313,NULL,NULL,NULL,580,0,NULL,NULL,"2016-09-13 14:58:10","2016-09-13 14:58:10",228,0
586,NULL,NULL,NULL,NULL,NULL,NULL,NULL,157,NULL,581,0,NULL,NULL,"2016-09-13 14:58:10","2016-09-13 14:58:10",228,0
587,NULL,NULL,NULL,NULL,NULL,NULL,NULL,158,NULL,582,0,NULL,NULL,"2016-09-13 14:58:10","2016-09-13 14:58:10",228,0
588,NULL,NULL,NULL,NULL,NULL,NULL,NULL,159,NULL,583,0,NULL,NULL,"2016-09-13 14:58:10","2016-09-13 14:58:10",228,0
589,NULL,NULL,NULL,NULL,NULL,NULL,NULL,160,NULL,584,0,NULL,NULL,"2016-09-13 14:58:10","2016-09-13 14:58:10",228,0
590,NULL,NULL,NULL,NULL,NULL,NULL,NULL,161,NULL,585,0,NULL,NULL,"2016-09-13 14:58:10","2016-09-13 14:58:10",228,0
591,NULL,NULL,NULL,NULL,NULL,NULL,NULL,162,NULL,586,0,NULL,NULL,"2016-09-13 14:58:10","2016-09-13 14:58:10",228,0
592,NULL,NULL,NULL,NULL,NULL,314,NULL,NULL,NULL,587,0,NULL,NULL,"2016-09-13 14:58:10","2016-09-13 14:58:10",228,0
593,NULL,138,NULL,NULL,NULL,NULL,NULL,NULL,NULL,588,0,NULL,NULL,"2016-09-13 19:21:31","2016-09-13 19:21:31",228,0
594,NULL,138,NULL,NULL,NULL,NULL,NULL,NULL,NULL,589,0,NULL,NULL,"2016-09-13 19:22:41","2016-09-13 19:22:41",228,0
595,NULL,NULL,NULL,NULL,NULL,315,NULL,NULL,NULL,590,0,NULL,NULL,"2016-09-15 20:00:52","2016-09-15 20:00:52",228,0
596,NULL,NULL,NULL,NULL,NULL,316,NULL,NULL,NULL,591,0,NULL,NULL,"2016-09-15 20:01:19","2016-09-15 20:01:19",228,0
597,NULL,NULL,NULL,NULL,NULL,317,NULL,NULL,NULL,592,0,NULL,NULL,"2016-09-15 20:01:49","2016-09-15 20:01:49",228,0
598,NULL,NULL,NULL,NULL,NULL,318,NULL,NULL,NULL,593,0,NULL,NULL,"2016-09-15 20:03:08","2016-09-15 20:03:08",228,0
599,NULL,NULL,NULL,NULL,NULL,319,NULL,NULL,NULL,594,0,NULL,NULL,"2016-09-15 20:07:53","2016-09-15 20:07:53",228,0
603,NULL,NULL,NULL,NULL,NULL,NULL,NULL,166,NULL,598,0,NULL,NULL,"2016-09-16 14:23:35","2016-09-16 14:23:35",228,0
604,NULL,NULL,NULL,NULL,NULL,NULL,NULL,167,NULL,599,0,NULL,NULL,"2016-09-23 02:42:42","2016-09-23 02:42:42",228,0
605,NULL,NULL,NULL,NULL,NULL,320,NULL,NULL,NULL,600,0,NULL,NULL,"2016-09-30 16:54:48","2016-09-30 16:54:48",228,0
608,NULL,127,NULL,NULL,NULL,NULL,NULL,NULL,NULL,603,0,NULL,NULL,"2016-10-03 09:50:25","2016-10-03 09:50:25",229,0
609,NULL,128,NULL,NULL,NULL,NULL,NULL,NULL,NULL,604,0,NULL,NULL,"2016-10-03 09:57:57","2016-10-03 09:57:57",229,0
610,NULL,135,NULL,NULL,NULL,NULL,NULL,NULL,NULL,605,0,NULL,NULL,"2016-10-03 09:59:43","2016-10-03 09:59:43",229,0
611,NULL,NULL,NULL,NULL,NULL,321,NULL,NULL,NULL,606,0,NULL,NULL,"2016-10-03 16:59:30","2016-10-03 16:59:30",228,0
612,NULL,NULL,NULL,NULL,NULL,NULL,NULL,168,NULL,607,0,NULL,NULL,"2016-10-11 16:23:28","2016-10-11 16:23:28",228,0
613,NULL,NULL,NULL,NULL,NULL,322,NULL,NULL,NULL,608,0,NULL,NULL,"2016-10-11 16:23:28","2016-10-11 16:23:28",228,0
614,NULL,NULL,NULL,NULL,NULL,323,NULL,NULL,NULL,609,0,NULL,NULL,"2016-10-11 16:23:28","2016-10-11 16:23:28",228,0
615,NULL,NULL,NULL,NULL,NULL,NULL,NULL,169,NULL,610,0,NULL,NULL,"2016-10-11 16:23:28","2016-10-11 16:23:28",228,0
616,NULL,NULL,NULL,NULL,NULL,324,NULL,NULL,NULL,611,0,NULL,NULL,"2016-10-11 16:23:28","2016-10-11 16:23:28",228,0
617,NULL,NULL,NULL,NULL,NULL,325,NULL,NULL,NULL,612,0,NULL,NULL,"2016-10-11 16:23:28","2016-10-11 16:23:28",228,0
618,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,613,0,NULL,NULL,"2016-11-07 18:37:26","2016-11-07 18:37:26",227,0
619,NULL,NULL,NULL,NULL,NULL,326,NULL,NULL,NULL,614,0,NULL,NULL,"2016-11-07 20:33:59","2016-11-07 20:33:59",228,0
620,NULL,NULL,21755,NULL,NULL,NULL,NULL,NULL,NULL,615,0,NULL,NULL,"2016-11-09 16:32:18","2016-11-09 16:32:18",227,0
622,NULL,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,616,1,NULL,NULL,"2016-11-09 19:39:56","2016-11-09 19:39:56",228,0
623,NULL,NULL,19040,NULL,NULL,NULL,NULL,NULL,NULL,616,2,NULL,NULL,"2016-11-09 19:39:56","2016-11-09 19:39:56",229,0
626,NULL,NULL,NULL,NULL,NULL,NULL,NULL,170,NULL,619,0,NULL,NULL,"2016-11-09 23:08:21","2016-11-09 23:08:21",228,0
627,37,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,620,0,NULL,NULL,"2016-11-09 23:14:16","2016-11-09 23:14:16",229,0
628,37,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,621,0,NULL,NULL,"2016-11-09 23:15:07","2016-11-09 23:15:07",229,0
632,NULL,201,NULL,NULL,NULL,NULL,NULL,NULL,NULL,625,0,NULL,NULL,"2016-11-10 15:25:09","2016-11-10 15:25:09",229,0
633,NULL,201,NULL,NULL,NULL,NULL,NULL,NULL,NULL,626,0,NULL,NULL,"2016-11-10 15:26:30","2016-11-10 15:26:30",229,0
634,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,627,0,NULL,NULL,"2016-11-10 15:28:26","2016-11-10 15:28:26",229,0
635,NULL,143,NULL,NULL,NULL,NULL,NULL,NULL,NULL,628,0,NULL,NULL,"2016-11-10 15:28:59","2016-11-10 15:28:59",229,0
636,NULL,146,NULL,NULL,NULL,NULL,NULL,NULL,NULL,629,0,NULL,NULL,"2016-11-10 15:29:19","2016-11-10 15:29:19",229,0
637,NULL,144,NULL,NULL,NULL,NULL,NULL,NULL,NULL,630,0,NULL,NULL,"2016-11-10 15:32:08","2016-11-10 15:32:08",229,0
638,NULL,NULL,NULL,NULL,NULL,327,NULL,NULL,NULL,631,0,NULL,NULL,"2016-11-10 23:46:30","2016-11-10 23:46:30",228,0
639,NULL,NULL,NULL,NULL,NULL,NULL,NULL,171,NULL,632,0,NULL,NULL,"2016-11-11 04:20:45","2016-11-11 04:20:45",228,0
642,NULL,202,NULL,NULL,NULL,NULL,NULL,NULL,NULL,635,0,NULL,NULL,"2016-11-11 17:28:35","2016-11-11 17:28:35",229,0
643,NULL,202,NULL,NULL,NULL,NULL,NULL,NULL,NULL,636,0,NULL,NULL,"2016-11-11 20:00:26","2016-11-11 20:00:26",229,0
648,NULL,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,641,0,NULL,NULL,"2016-11-11 21:18:47","2016-11-11 21:18:47",229,0
650,NULL,203,NULL,NULL,NULL,NULL,NULL,NULL,NULL,643,0,NULL,NULL,"2016-11-11 21:24:19","2016-11-11 21:24:19",229,0
652,NULL,NULL,NULL,163,NULL,NULL,NULL,NULL,NULL,645,0,NULL,NULL,"2016-11-11 21:32:46","2016-11-11 21:32:46",227,0
653,NULL,NULL,28276,NULL,NULL,NULL,NULL,NULL,NULL,646,0,NULL,NULL,"2016-11-11 21:33:45","2016-11-11 21:33:45",227,0
654,NULL,NULL,14023,NULL,NULL,NULL,NULL,NULL,NULL,647,0,NULL,NULL,"2016-11-11 21:35:25","2016-11-11 21:35:25",227,0
655,NULL,NULL,NULL,NULL,NULL,NULL,NULL,172,NULL,648,0,NULL,NULL,"2016-11-11 22:06:20","2016-11-11 22:06:20",228,0
656,NULL,143,NULL,NULL,NULL,NULL,NULL,NULL,NULL,649,0,NULL,NULL,"2017-04-07 14:54:59","2017-04-07 14:54:59",229,0
657,NULL,NULL,NULL,NULL,NULL,NULL,NULL,173,NULL,650,0,NULL,NULL,"2016-11-15 21:42:24","2016-11-15 21:42:24",228,0
658,NULL,NULL,NULL,NULL,NULL,328,NULL,NULL,NULL,651,0,NULL,NULL,"2016-11-15 21:42:24","2016-11-15 21:42:24",228,0
659,NULL,NULL,NULL,NULL,NULL,329,NULL,NULL,NULL,652,0,NULL,NULL,"2016-11-15 21:42:24","2016-11-15 21:42:24",228,0
660,NULL,NULL,NULL,NULL,NULL,330,NULL,NULL,NULL,653,0,NULL,NULL,"2016-11-15 21:42:24","2016-11-15 21:42:24",228,0
661,NULL,NULL,NULL,NULL,NULL,331,NULL,NULL,NULL,654,0,NULL,NULL,"2016-11-15 21:42:24","2016-11-15 21:42:24",228,0
662,NULL,NULL,NULL,NULL,NULL,NULL,NULL,174,NULL,655,0,NULL,NULL,"2016-11-15 21:42:24","2016-11-15 21:42:24",228,0
663,NULL,NULL,NULL,NULL,NULL,332,NULL,NULL,NULL,656,0,NULL,NULL,"2016-11-15 21:42:24","2016-11-15 21:42:24",228,0
664,NULL,NULL,NULL,NULL,NULL,333,NULL,NULL,NULL,657,0,NULL,NULL,"2016-11-15 22:35:31","2016-11-15 22:35:31",228,0
665,NULL,NULL,NULL,NULL,NULL,334,NULL,NULL,NULL,658,0,NULL,NULL,"2016-11-16 16:11:58","2016-11-16 16:11:58",228,0
666,NULL,NULL,NULL,NULL,NULL,335,NULL,NULL,NULL,659,0,NULL,NULL,"2016-11-16 16:12:07","2016-11-16 16:12:07",228,0
667,NULL,NULL,NULL,NULL,NULL,336,NULL,NULL,NULL,660,0,NULL,NULL,"2016-11-16 16:12:10","2016-11-16 16:12:10",228,0
668,NULL,NULL,NULL,NULL,NULL,337,NULL,NULL,NULL,661,0,NULL,NULL,"2016-11-16 16:17:11","2016-11-16 16:17:11",228,0
670,NULL,NULL,NULL,NULL,NULL,339,NULL,NULL,NULL,663,0,NULL,NULL,"2016-11-17 15:45:39","2016-11-17 15:45:39",228,0
671,NULL,NULL,NULL,NULL,NULL,340,NULL,NULL,NULL,664,0,NULL,NULL,"2016-11-17 15:47:26","2016-11-17 15:47:26",228,0
672,NULL,NULL,NULL,NULL,NULL,341,NULL,NULL,NULL,665,0,NULL,NULL,"2016-11-17 15:47:39","2016-11-17 15:47:39",228,0
673,NULL,NULL,NULL,NULL,NULL,342,NULL,NULL,NULL,666,0,NULL,NULL,"2016-11-17 15:48:00","2016-11-17 15:48:00",228,0
674,NULL,NULL,NULL,NULL,NULL,NULL,NULL,175,NULL,667,0,NULL,NULL,"2016-11-17 15:48:05","2016-11-17 15:48:05",228,0
675,NULL,NULL,NULL,NULL,NULL,343,NULL,NULL,NULL,668,0,NULL,NULL,"2016-11-17 15:48:20","2016-11-17 15:48:20",228,0
676,NULL,NULL,NULL,NULL,NULL,344,NULL,NULL,NULL,669,0,NULL,NULL,"2016-11-17 15:49:04","2016-11-17 15:49:04",228,0
677,NULL,NULL,NULL,NULL,NULL,345,NULL,NULL,NULL,670,0,NULL,NULL,"2016-11-17 15:50:04","2016-11-17 15:50:04",228,0
678,NULL,NULL,NULL,NULL,NULL,346,NULL,NULL,NULL,671,0,NULL,NULL,"2016-11-17 15:50:11","2016-11-17 15:50:11",228,0
679,NULL,NULL,NULL,NULL,NULL,347,NULL,NULL,NULL,672,0,NULL,NULL,"2016-11-17 15:51:56","2016-11-17 15:51:56",228,0
680,NULL,NULL,NULL,NULL,NULL,348,NULL,NULL,NULL,673,0,NULL,NULL,"2016-11-17 16:13:03","2016-11-17 16:13:03",228,0
681,NULL,NULL,24796,NULL,NULL,NULL,NULL,NULL,NULL,674,0,NULL,NULL,"2016-11-18 17:47:46","2016-11-18 17:47:46",227,0
682,NULL,164,NULL,NULL,NULL,NULL,NULL,NULL,NULL,675,0,NULL,NULL,"2016-11-18 17:48:16","2016-11-18 17:48:16",227,0
683,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,676,0,NULL,NULL,"2016-11-18 17:50:26","2016-11-18 17:50:26",227,0
686,NULL,NULL,NULL,NULL,NULL,349,NULL,NULL,NULL,679,0,NULL,NULL,"2016-11-22 15:46:13","2016-11-22 15:46:13",228,0
687,NULL,NULL,NULL,NULL,NULL,350,NULL,NULL,NULL,680,0,NULL,NULL,"2016-11-22 19:07:08","2016-11-22 19:07:08",228,0
688,NULL,NULL,NULL,NULL,NULL,351,NULL,NULL,NULL,681,0,NULL,NULL,"2016-12-01 16:30:46","2016-12-01 16:30:46",228,0
689,NULL,NULL,22288,NULL,NULL,NULL,NULL,NULL,NULL,682,0,NULL,NULL,"2016-12-01 16:41:47","2016-12-01 16:41:47",227,0
690,NULL,NULL,NULL,NULL,24,NULL,NULL,NULL,NULL,683,0,NULL,NULL,"2016-12-01 16:44:00","2016-12-01 16:44:00",227,0
691,NULL,NULL,NULL,NULL,NULL,352,NULL,NULL,NULL,684,0,NULL,NULL,"2016-12-01 18:16:46","2016-12-01 18:16:46",228,0
692,NULL,NULL,NULL,NULL,NULL,353,NULL,NULL,NULL,685,0,NULL,NULL,"2016-12-02 22:13:35","2016-12-02 22:13:35",228,0
693,NULL,NULL,NULL,NULL,NULL,354,NULL,NULL,NULL,686,0,NULL,NULL,"2016-12-08 19:16:17","2016-12-08 19:16:17",228,0
694,NULL,NULL,NULL,NULL,NULL,138,NULL,NULL,NULL,687,0,NULL,NULL,"2016-12-13 20:54:21","2016-12-13 20:54:21",228,0
706,NULL,NULL,NULL,NULL,NULL,359,NULL,NULL,NULL,699,0,NULL,NULL,"2017-01-18 17:49:16","2017-01-18 17:49:16",228,0
707,NULL,NULL,NULL,NULL,NULL,NULL,NULL,182,NULL,700,0,NULL,NULL,"2017-01-18 17:49:16","2017-01-18 17:49:16",228,0
708,NULL,NULL,NULL,NULL,NULL,NULL,NULL,183,NULL,701,0,NULL,NULL,"2017-01-18 17:49:16","2017-01-18 17:49:16",228,0
710,NULL,235,NULL,NULL,NULL,NULL,NULL,NULL,NULL,703,0,NULL,NULL,"2017-01-18 20:59:02","2017-01-18 20:59:02",228,0
711,NULL,NULL,NULL,NULL,NULL,NULL,NULL,184,NULL,704,0,NULL,NULL,"2017-01-20 17:48:00","2017-01-20 17:48:00",228,0
712,NULL,NULL,NULL,NULL,NULL,NULL,NULL,185,NULL,705,0,NULL,NULL,"2017-01-20 17:48:00","2017-01-20 17:48:00",228,0
713,NULL,NULL,NULL,NULL,NULL,NULL,NULL,186,NULL,706,0,NULL,NULL,"2017-01-20 17:48:00","2017-01-20 17:48:00",228,0
714,NULL,NULL,NULL,NULL,NULL,NULL,NULL,187,NULL,707,0,NULL,NULL,"2017-01-20 17:48:01","2017-01-20 17:48:01",228,0
715,NULL,67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,708,0,NULL,NULL,"2017-01-20 21:00:34","2017-01-20 21:00:34",229,0
716,NULL,96,NULL,NULL,NULL,NULL,NULL,NULL,NULL,709,0,NULL,NULL,"2017-01-20 21:01:53","2017-01-20 21:01:53",229,0
717,NULL,143,NULL,NULL,NULL,NULL,NULL,NULL,NULL,710,0,NULL,NULL,"2017-01-20 21:02:55","2017-01-20 21:02:55",229,0
718,NULL,145,NULL,NULL,NULL,NULL,NULL,NULL,NULL,711,0,NULL,NULL,"2017-01-20 21:04:18","2017-01-20 21:04:18",229,0
719,NULL,184,NULL,NULL,NULL,NULL,NULL,NULL,NULL,712,0,NULL,NULL,"2017-01-23 03:41:59","2017-01-23 03:41:59",229,0
720,NULL,155,NULL,NULL,NULL,NULL,NULL,NULL,NULL,713,0,NULL,NULL,"2017-01-23 16:08:27","2017-01-23 16:08:27",228,0
721,NULL,NULL,NULL,NULL,NULL,NULL,NULL,188,NULL,714,0,NULL,NULL,"2017-01-23 17:53:28","2017-01-23 17:53:28",228,0
722,NULL,NULL,NULL,NULL,NULL,360,NULL,NULL,NULL,715,0,NULL,NULL,"2017-01-24 16:20:45","2017-01-24 16:20:45",228,0
725,NULL,NULL,NULL,NULL,NULL,361,NULL,NULL,NULL,718,0,NULL,NULL,"2017-01-24 18:09:21","2017-01-24 18:09:21",228,0
726,NULL,NULL,NULL,NULL,NULL,362,NULL,NULL,NULL,719,0,NULL,NULL,"2017-01-24 18:09:21","2017-01-24 18:09:21",228,0
748,NULL,NULL,NULL,NULL,NULL,NULL,NULL,201,NULL,741,0,NULL,NULL,"2017-01-26 13:39:00","2017-01-26 13:39:00",228,0
749,NULL,NULL,NULL,NULL,NULL,NULL,NULL,202,NULL,742,0,NULL,NULL,"2017-01-26 13:39:00","2017-01-26 13:39:00",228,0
750,NULL,NULL,NULL,NULL,NULL,NULL,NULL,203,NULL,743,0,NULL,NULL,"2017-01-26 13:39:00","2017-01-26 13:39:00",228,0
751,NULL,NULL,NULL,NULL,NULL,NULL,NULL,204,NULL,744,0,NULL,NULL,"2017-01-26 13:39:00","2017-01-26 13:39:00",228,0
752,NULL,NULL,NULL,NULL,NULL,NULL,NULL,205,NULL,745,0,NULL,NULL,"2017-01-26 13:39:00","2017-01-26 13:39:00",228,0
753,NULL,NULL,NULL,NULL,NULL,NULL,28,NULL,NULL,746,0,NULL,NULL,"2017-01-26 13:39:00","2017-01-26 13:39:00",228,0
754,NULL,NULL,NULL,NULL,NULL,372,NULL,NULL,NULL,747,0,NULL,NULL,"2017-01-26 13:39:00","2017-01-26 13:39:00",228,0
755,NULL,NULL,NULL,NULL,NULL,373,NULL,NULL,NULL,748,0,NULL,NULL,"2017-01-26 13:39:00","2017-01-26 13:39:00",228,0
756,NULL,NULL,NULL,NULL,NULL,374,NULL,NULL,NULL,749,0,NULL,NULL,"2017-01-26 13:39:00","2017-01-26 13:39:00",228,0
757,NULL,NULL,NULL,NULL,NULL,375,NULL,NULL,NULL,750,0,NULL,NULL,"2017-01-26 13:39:00","2017-01-26 13:39:00",228,0
758,NULL,NULL,NULL,NULL,NULL,NULL,NULL,206,NULL,751,0,NULL,NULL,"2017-01-26 13:44:18","2017-01-26 13:44:18",228,0
759,NULL,NULL,NULL,NULL,NULL,NULL,NULL,207,NULL,752,0,NULL,NULL,"2017-01-26 13:44:18","2017-01-26 13:44:18",228,0
760,NULL,NULL,NULL,NULL,NULL,376,NULL,NULL,NULL,753,0,NULL,NULL,"2017-01-26 13:44:18","2017-01-26 13:44:18",228,0
761,NULL,NULL,NULL,NULL,NULL,377,NULL,NULL,NULL,754,0,NULL,NULL,"2017-01-26 13:48:07","2017-01-26 13:48:07",228,0
762,NULL,NULL,NULL,NULL,NULL,378,NULL,NULL,NULL,755,0,NULL,NULL,"2017-01-26 13:48:07","2017-01-26 13:48:07",228,0
763,NULL,NULL,NULL,NULL,NULL,379,NULL,NULL,NULL,756,0,NULL,NULL,"2017-01-26 13:48:07","2017-01-26 13:48:07",228,0
764,NULL,NULL,NULL,NULL,NULL,NULL,NULL,208,NULL,757,0,NULL,NULL,"2017-01-26 13:48:07","2017-01-26 13:48:07",228,0
765,NULL,NULL,NULL,NULL,NULL,380,NULL,NULL,NULL,758,0,NULL,NULL,"2017-01-26 13:48:07","2017-01-26 13:48:07",228,0
766,NULL,NULL,NULL,NULL,NULL,381,NULL,NULL,NULL,759,0,NULL,NULL,"2017-01-26 13:48:07","2017-01-26 13:48:07",228,0
767,NULL,NULL,NULL,NULL,NULL,382,NULL,NULL,NULL,760,0,NULL,NULL,"2017-01-26 13:48:07","2017-01-26 13:48:07",228,0
768,NULL,NULL,NULL,NULL,NULL,383,NULL,NULL,NULL,761,0,NULL,NULL,"2017-01-26 13:48:07","2017-01-26 13:48:07",228,0
769,NULL,NULL,NULL,NULL,NULL,384,NULL,NULL,NULL,762,0,NULL,NULL,"2017-01-26 13:48:07","2017-01-26 13:48:07",228,0
770,NULL,NULL,NULL,NULL,NULL,385,NULL,NULL,NULL,763,0,NULL,NULL,"2017-01-26 13:48:07","2017-01-26 13:48:07",228,0
771,NULL,NULL,NULL,NULL,NULL,386,NULL,NULL,NULL,764,0,NULL,NULL,"2017-01-26 13:48:07","2017-01-26 13:48:07",228,0
772,NULL,NULL,NULL,NULL,NULL,NULL,NULL,209,NULL,765,0,NULL,NULL,"2017-01-26 13:48:07","2017-01-26 13:48:07",228,0
773,NULL,NULL,NULL,NULL,NULL,387,NULL,NULL,NULL,766,0,NULL,NULL,"2017-01-26 13:48:07","2017-01-26 13:48:07",228,0
774,NULL,NULL,NULL,NULL,NULL,388,NULL,NULL,NULL,767,0,NULL,NULL,"2017-01-26 13:48:07","2017-01-26 13:48:07",228,0
775,NULL,NULL,NULL,NULL,NULL,389,NULL,NULL,NULL,768,0,NULL,NULL,"2017-01-26 13:48:07","2017-01-26 13:48:07",228,0
776,NULL,NULL,NULL,NULL,NULL,390,NULL,NULL,NULL,769,0,NULL,NULL,"2017-01-26 13:48:07","2017-01-26 13:48:07",228,0
777,NULL,NULL,NULL,NULL,NULL,391,NULL,NULL,NULL,770,0,NULL,NULL,"2017-01-26 13:48:07","2017-01-26 13:48:07",228,0
778,NULL,NULL,NULL,NULL,NULL,392,NULL,NULL,NULL,771,0,NULL,NULL,"2017-01-26 13:48:07","2017-01-26 13:48:07",228,0
779,NULL,NULL,NULL,NULL,NULL,393,NULL,NULL,NULL,772,0,NULL,NULL,"2017-01-26 13:48:08","2017-01-26 13:48:08",228,0
780,NULL,NULL,NULL,NULL,NULL,394,NULL,NULL,NULL,773,0,NULL,NULL,"2017-01-26 13:48:08","2017-01-26 13:48:08",228,0
781,NULL,NULL,NULL,NULL,NULL,395,NULL,NULL,NULL,774,0,NULL,NULL,"2017-01-26 13:48:08","2017-01-26 13:48:08",228,0
782,NULL,NULL,NULL,NULL,NULL,396,NULL,NULL,NULL,775,0,NULL,NULL,"2017-01-26 13:48:08","2017-01-26 13:48:08",228,0
783,NULL,NULL,NULL,NULL,NULL,397,NULL,NULL,NULL,776,0,NULL,NULL,"2017-01-26 13:48:08","2017-01-26 13:48:08",228,0
784,NULL,NULL,NULL,NULL,NULL,398,NULL,NULL,NULL,777,0,NULL,NULL,"2017-01-26 13:48:08","2017-01-26 13:48:08",228,0
785,NULL,NULL,NULL,NULL,NULL,399,NULL,NULL,NULL,778,0,NULL,NULL,"2017-01-26 13:48:08","2017-01-26 13:48:08",228,0
786,NULL,NULL,NULL,NULL,NULL,400,NULL,NULL,NULL,779,0,NULL,NULL,"2017-01-26 13:48:08","2017-01-26 13:48:08",228,0
787,NULL,NULL,NULL,NULL,NULL,401,NULL,NULL,NULL,780,0,NULL,NULL,"2017-01-26 13:48:08","2017-01-26 13:48:08",228,0
788,NULL,NULL,NULL,NULL,NULL,402,NULL,NULL,NULL,781,0,NULL,NULL,"2017-01-26 13:48:08","2017-01-26 13:48:08",228,0
789,NULL,NULL,NULL,NULL,NULL,403,NULL,NULL,NULL,782,0,NULL,NULL,"2017-01-26 13:48:08","2017-01-26 13:48:08",228,0
790,NULL,NULL,NULL,NULL,NULL,NULL,NULL,210,NULL,783,0,NULL,NULL,"2017-01-26 13:48:08","2017-01-26 13:48:08",228,0
791,NULL,NULL,NULL,NULL,NULL,NULL,NULL,211,NULL,784,0,NULL,NULL,"2017-01-26 13:48:08","2017-01-26 13:48:08",228,0
792,NULL,NULL,NULL,NULL,NULL,NULL,NULL,212,NULL,785,0,NULL,NULL,"2017-01-26 13:48:08","2017-01-26 13:48:08",228,0
793,NULL,NULL,NULL,NULL,NULL,NULL,NULL,213,NULL,786,0,NULL,NULL,"2017-01-26 13:48:08","2017-01-26 13:48:08",228,0
794,NULL,NULL,NULL,NULL,NULL,NULL,NULL,214,NULL,787,0,NULL,NULL,"2017-01-26 13:48:08","2017-01-26 13:48:08",228,0
795,NULL,NULL,NULL,NULL,NULL,404,NULL,NULL,NULL,788,0,NULL,NULL,"2017-01-26 13:48:08","2017-01-26 13:48:08",228,0
796,NULL,NULL,NULL,NULL,NULL,405,NULL,NULL,NULL,789,0,NULL,NULL,"2017-01-26 13:48:08","2017-01-26 13:48:08",228,0
797,NULL,NULL,NULL,NULL,NULL,406,NULL,NULL,NULL,790,0,NULL,NULL,"2017-01-26 13:48:08","2017-01-26 13:48:08",228,0
798,NULL,NULL,NULL,NULL,NULL,407,NULL,NULL,NULL,791,0,NULL,NULL,"2017-01-26 13:48:08","2017-01-26 13:48:08",228,0
799,NULL,NULL,NULL,NULL,NULL,408,NULL,NULL,NULL,792,0,NULL,NULL,"2017-01-26 13:48:08","2017-01-26 13:48:08",228,0
800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,215,NULL,793,0,NULL,NULL,"2017-01-26 13:48:08","2017-01-26 13:48:08",228,0
801,NULL,NULL,NULL,NULL,NULL,409,NULL,NULL,NULL,794,0,NULL,NULL,"2017-01-26 13:48:08","2017-01-26 13:48:08",228,0
802,NULL,NULL,NULL,NULL,NULL,410,NULL,NULL,NULL,795,0,NULL,NULL,"2017-01-26 13:48:08","2017-01-26 13:48:08",228,0
803,NULL,NULL,NULL,NULL,NULL,411,NULL,NULL,NULL,796,0,NULL,NULL,"2017-01-26 13:48:08","2017-01-26 13:48:08",228,0
804,NULL,NULL,NULL,NULL,NULL,NULL,NULL,216,NULL,797,0,NULL,NULL,"2017-01-26 13:48:08","2017-01-26 13:48:08",228,0
805,NULL,NULL,NULL,NULL,NULL,412,NULL,NULL,NULL,798,0,NULL,NULL,"2017-01-26 13:48:08","2017-01-26 13:48:08",228,0
806,NULL,NULL,NULL,NULL,NULL,413,NULL,NULL,NULL,799,0,NULL,NULL,"2017-01-26 13:48:08","2017-01-26 13:48:08",228,0
807,NULL,NULL,NULL,NULL,NULL,414,NULL,NULL,NULL,800,0,NULL,NULL,"2017-01-26 13:48:08","2017-01-26 13:48:08",228,0
808,NULL,NULL,NULL,NULL,NULL,415,NULL,NULL,NULL,801,0,NULL,NULL,"2017-01-26 13:48:08","2017-01-26 13:48:08",228,0
809,NULL,NULL,NULL,NULL,NULL,416,NULL,NULL,NULL,802,0,NULL,NULL,"2017-01-26 13:48:08","2017-01-26 13:48:08",228,0
810,NULL,NULL,NULL,NULL,NULL,417,NULL,NULL,NULL,803,0,NULL,NULL,"2017-01-26 13:48:08","2017-01-26 13:48:08",228,0
