id,lock_version,json_schema_version,digital_object_id,digital_object_component_id,use_statement_id,checksum_method_id,"file_uri",publish,xlink_actuate_attribute_id,xlink_show_attribute_id,file_format_name_id,"file_format_version",file_size_bytes,"checksum","checksum_method","created_by","last_modified_by","create_time","system_mtime","user_mtime",is_representative,"caption"
538,0,1,529,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst018004",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:50","2017-03-23 15:24:50","2017-03-23 15:24:50",NULL,NULL
539,0,1,530,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst018005",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:50","2017-03-23 15:24:50","2017-03-23 15:24:50",NULL,NULL
540,0,1,531,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst018006",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:50","2017-03-23 15:24:50","2017-03-23 15:24:50",NULL,NULL
541,0,1,532,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst018007",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:50","2017-03-23 15:24:50","2017-03-23 15:24:50",NULL,NULL
542,0,1,533,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst019001",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:50","2017-03-23 15:24:50","2017-03-23 15:24:50",NULL,NULL
543,0,1,534,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst019002",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:50","2017-03-23 15:24:50","2017-03-23 15:24:50",NULL,NULL
544,0,1,535,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst019003",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:50","2017-03-23 15:24:50","2017-03-23 15:24:50",NULL,NULL
545,0,1,536,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst019004",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:50","2017-03-23 15:24:50","2017-03-23 15:24:50",NULL,NULL
546,0,1,537,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst019005",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:50","2017-03-23 15:24:50","2017-03-23 15:24:50",NULL,NULL
547,0,1,538,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst019006",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:50","2017-03-23 15:24:50","2017-03-23 15:24:50",NULL,NULL
548,0,1,539,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst019007",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:50","2017-03-23 15:24:50","2017-03-23 15:24:50",NULL,NULL
549,0,1,540,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst019008",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:50","2017-03-23 15:24:50","2017-03-23 15:24:50",NULL,NULL
550,0,1,541,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst019009",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:50","2017-03-23 15:24:50","2017-03-23 15:24:50",NULL,NULL
551,0,1,542,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst019010",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:50","2017-03-23 15:24:50","2017-03-23 15:24:50",NULL,NULL
552,0,1,543,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst019011",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:50","2017-03-23 15:24:50","2017-03-23 15:24:50",NULL,NULL
553,0,1,544,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst019012",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:50","2017-03-23 15:24:50","2017-03-23 15:24:50",NULL,NULL
554,0,1,545,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst019013",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:51","2017-03-23 15:24:51","2017-03-23 15:24:51",NULL,NULL
555,0,1,546,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst019014",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:51","2017-03-23 15:24:51","2017-03-23 15:24:51",NULL,NULL
556,0,1,547,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst019015",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:51","2017-03-23 15:24:51","2017-03-23 15:24:51",NULL,NULL
557,0,1,548,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst019016",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:51","2017-03-23 15:24:51","2017-03-23 15:24:51",NULL,NULL
558,0,1,549,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst019017",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:51","2017-03-23 15:24:51","2017-03-23 15:24:51",NULL,NULL
559,0,1,550,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst019018",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:51","2017-03-23 15:24:51","2017-03-23 15:24:51",NULL,NULL
560,0,1,551,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst019019",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:51","2017-03-23 15:24:51","2017-03-23 15:24:51",NULL,NULL
561,0,1,552,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst019020",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:51","2017-03-23 15:24:51","2017-03-23 15:24:51",NULL,NULL
562,0,1,553,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst019021",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:51","2017-03-23 15:24:51","2017-03-23 15:24:51",NULL,NULL
563,0,1,554,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst019022",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:51","2017-03-23 15:24:51","2017-03-23 15:24:51",NULL,NULL
564,0,1,555,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst020001",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:51","2017-03-23 15:24:51","2017-03-23 15:24:51",NULL,NULL
565,0,1,556,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst020002",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:51","2017-03-23 15:24:51","2017-03-23 15:24:51",NULL,NULL
566,0,1,557,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst020003",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:51","2017-03-23 15:24:51","2017-03-23 15:24:51",NULL,NULL
567,0,1,558,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst020004",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:51","2017-03-23 15:24:51","2017-03-23 15:24:51",NULL,NULL
568,0,1,559,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst020005",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:51","2017-03-23 15:24:51","2017-03-23 15:24:51",NULL,NULL
569,0,1,560,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst020006",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:51","2017-03-23 15:24:51","2017-03-23 15:24:51",NULL,NULL
570,0,1,561,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst020007",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:51","2017-03-23 15:24:51","2017-03-23 15:24:51",NULL,NULL
571,0,1,562,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst020008",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:51","2017-03-23 15:24:51","2017-03-23 15:24:51",NULL,NULL
572,0,1,563,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst020009",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:51","2017-03-23 15:24:51","2017-03-23 15:24:51",NULL,NULL
573,0,1,564,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst020010",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:51","2017-03-23 15:24:51","2017-03-23 15:24:51",NULL,NULL
574,0,1,565,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst021001",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:51","2017-03-23 15:24:51","2017-03-23 15:24:51",NULL,NULL
575,0,1,566,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst022001",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:51","2017-03-23 15:24:51","2017-03-23 15:24:51",NULL,NULL
576,0,1,567,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst023001",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:51","2017-03-23 15:24:51","2017-03-23 15:24:51",NULL,NULL
577,0,1,568,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst024001",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:51","2017-03-23 15:24:51","2017-03-23 15:24:51",NULL,NULL
578,0,1,569,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst025001",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:51","2017-03-23 15:24:51","2017-03-23 15:24:51",NULL,NULL
579,0,1,570,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst026001",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:51","2017-03-23 15:24:51","2017-03-23 15:24:51",NULL,NULL
580,0,1,571,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst027001",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:52","2017-03-23 15:24:52","2017-03-23 15:24:52",NULL,NULL
581,0,1,572,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst028001",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:52","2017-03-23 15:24:52","2017-03-23 15:24:52",NULL,NULL
582,0,1,573,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst032001",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:52","2017-03-23 15:24:52","2017-03-23 15:24:52",NULL,NULL
583,0,1,574,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst033001",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:52","2017-03-23 15:24:52","2017-03-23 15:24:52",NULL,NULL
584,0,1,575,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst029001",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:52","2017-03-23 15:24:52","2017-03-23 15:24:52",NULL,NULL
585,0,1,576,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst030001",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:52","2017-03-23 15:24:52","2017-03-23 15:24:52",NULL,NULL
586,0,1,577,NULL,372,NULL,"https://repository.lib.duke.edu/dc/rushbenjaminandjulia/brpst031001",0,928,929,NULL,NULL,NULL,NULL,NULL,"admin","admin","2017-03-23 15:24:52","2017-03-23 15:24:52","2017-03-23 15:24:52",NULL,NULL
