id,lock_version,json_schema_version,agent_person_id,"primary_name",name_order_id,"title","prefix","rest_of_name","suffix","fuller_form","number","dates","qualifier",source_id,rules_id,"sort_name",sort_name_auto_generate,"created_by","last_modified_by","create_time","system_mtime","user_mtime",authorized,is_display_name
354,0,1,235,"Gillman, Frederick John, 1866-1949",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Gillman, Frederick John, 1866-1949",1,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",1,1
355,0,1,236,"Goodenow, Leanore",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Goodenow, Leanore",1,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",1,1
356,0,1,237,"Heacock, Walter G.",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Heacock, Walter G.",1,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",1,1
357,0,1,238,"Hill, Burton S. W.",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Hill, Burton S. W.",1,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",1,1
358,0,1,239,"Hodgkin, Erika",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Hodgkin, Erika",1,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",1,1
359,0,1,240,"Hole, Helen G. (Helen Griscom), 1906-1983",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Hole, Helen G. (Helen Griscom), 1906-1983",1,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",1,1
360,0,1,241,"Howard, Elizabeth Fox, 1873-1957",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Howard, Elizabeth Fox, 1873-1957",1,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",1,1
361,0,1,242,"Howson, Grace",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Howson, Grace",1,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",1,1
362,0,1,243,"Hubben, William, 1895-1974",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Hubben, William, 1895-1974",1,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",1,1
363,0,1,244,"Hujer, Karl",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Hujer, Karl",1,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",1,1
364,0,1,245,"Jones, Margaret E., 1895-1984",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Jones, Margaret E., 1895-1984",1,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",1,1
365,0,1,246,"Jones, Robert M.",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Jones, Robert M.",1,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",1,1
366,0,1,247,"Jones, Rufus Matthew, 1863-1948",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Jones, Rufus Matthew, 1863-1948",1,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",1,1
367,0,1,248,"Jones, Thomas Elsa, 1888-1973",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Jones, Thomas Elsa, 1888-1973",1,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",1,1
368,0,1,249,"Kantor, William",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Kantor, William",1,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",1,1
369,0,1,250,"Kelly, Thomas R. (Thomas Raymond), 1893-1941",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Kelly, Thomas R. (Thomas Raymond), 1893-1941",1,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",1,1
370,0,1,251,"Kilpack, Gilbert Hawthorne",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Kilpack, Gilbert Hawthorne",1,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",1,1
371,0,1,252,"Koch, Hilda",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Koch, Hilda",1,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",1,1
372,0,1,253,"Lee, Rose Hum",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Lee, Rose Hum",1,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",1,1
373,0,1,254,"Limburg, Robert",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Limburg, Robert",1,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",1,1
374,0,1,255,"Lippincott, Joseph Wharton, 1887-1976",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Lippincott, Joseph Wharton, 1887-1976",1,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",1,1
375,0,1,256,"Lippincott, Eleanor",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Lippincott, Eleanor",1,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",1,1
376,0,1,257,"Martin, Albert",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Martin, Albert",1,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",1,1
377,0,1,258,"Murray, Augustus T. (Agustus Taber), 1866-1940",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Murray, Augustus T. (Agustus Taber), 1866-1940",1,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",1,1
378,0,1,259,"Noble, William",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Noble, William",1,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",1,1
379,0,1,260,"Palmer, Charles",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Palmer, Charles",1,"admin","admin","2016-07-08 15:38:50","2016-07-08 15:38:50","2016-07-08 15:38:50",1,1
380,0,1,261,"Palmer, Anna",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Palmer, Anna",1,"admin","admin","2016-07-08 15:38:51","2016-07-08 15:38:51","2016-07-08 15:38:51",1,1
381,0,1,262,"Pickard, Irene",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Pickard, Irene",1,"admin","admin","2016-07-08 15:38:51","2016-07-08 15:38:51","2016-07-08 15:38:51",1,1
382,0,1,263,"Purdy, Alexander Converse, 1890-1976",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Purdy, Alexander Converse, 1890-1976",1,"admin","admin","2016-07-08 15:38:51","2016-07-08 15:38:51","2016-07-08 15:38:51",1,1
383,0,1,264,"Rhoads, Grace E.",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Rhoads, Grace E.",1,"admin","admin","2016-07-08 15:38:51","2016-07-08 15:38:51","2016-07-08 15:38:51",1,1
384,0,1,265,"Rice, Ronald",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Rice, Ronald",1,"admin","admin","2016-07-08 15:38:51","2016-07-08 15:38:51","2016-07-08 15:38:51",1,1
385,0,1,266,"Rodgers, Annie",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Rodgers, Annie",1,"admin","admin","2016-07-08 15:38:51","2016-07-08 15:38:51","2016-07-08 15:38:51",1,1
386,0,1,267,"Shaffer, Leslie D., 1901-1950",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Shaffer, Leslie D., 1901-1950",1,"admin","admin","2016-07-08 15:38:51","2016-07-08 15:38:51","2016-07-08 15:38:51",1,1
387,0,1,268,"Shipley, Beatrice",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Shipley, Beatrice",1,"admin","admin","2016-07-08 15:38:51","2016-07-08 15:38:51","2016-07-08 15:38:51",1,1
388,0,1,269,"Silver, Ward W.",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Silver, Ward W.",1,"admin","admin","2016-07-08 15:38:51","2016-07-08 15:38:51","2016-07-08 15:38:51",1,1
389,0,1,270,"Simkin, Margaret",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Simkin, Margaret",1,"admin","admin","2016-07-08 15:38:51","2016-07-08 15:38:51","2016-07-08 15:38:51",1,1
390,0,1,271,"Simkin, Robert",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Simkin, Robert",1,"admin","admin","2016-07-08 15:38:51","2016-07-08 15:38:51","2016-07-08 15:38:51",1,1
392,0,1,273,"Soudarskaya, Madame Raissa",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Soudarskaya, Madame Raissa",1,"admin","admin","2016-07-08 15:38:51","2016-07-08 15:38:51","2016-07-08 15:38:51",1,1
393,0,1,274,"Starr, Dorothy",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Starr, Dorothy",1,"admin","admin","2016-07-08 15:38:51","2016-07-08 15:38:51","2016-07-08 15:38:51",1,1
394,0,1,275,"Starr, Francis",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Starr, Francis",1,"admin","admin","2016-07-08 15:38:51","2016-07-08 15:38:51","2016-07-08 15:38:51",1,1
395,0,1,276,"Sumpf, Greta",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Sumpf, Greta",1,"admin","admin","2016-07-08 15:38:51","2016-07-08 15:38:51","2016-07-08 15:38:51",1,1
396,0,1,277,"Tennant, Peter",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Tennant, Peter",1,"admin","admin","2016-07-08 15:38:51","2016-07-08 15:38:51","2016-07-08 15:38:51",1,1
397,0,1,278,"Thomas, Sergei",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Thomas, Sergei",1,"admin","admin","2016-07-08 15:38:51","2016-07-08 15:38:51","2016-07-08 15:38:51",1,1
398,0,1,279,"Trueblood, Willard O.",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Trueblood, Willard O.",1,"admin","admin","2016-07-08 15:38:51","2016-07-08 15:38:51","2016-07-08 15:38:51",1,1
399,0,1,280,"Walker, James F., d.1978",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Walker, James F., d.1978",1,"admin","admin","2016-07-08 15:38:51","2016-07-08 15:38:51","2016-07-08 15:38:51",1,1
400,0,1,281,"Walton, J. Barnard (Joseph Bernard), 1885-1963",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Walton, J. Barnard (Joseph Bernard), 1885-1963",1,"admin","admin","2016-07-08 15:38:51","2016-07-08 15:38:51","2016-07-08 15:38:51",1,1
401,0,1,282,"Whitson, Benjamin F.",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Whitson, Benjamin F.",1,"admin","admin","2016-07-08 15:38:51","2016-07-08 15:38:51","2016-07-08 15:38:51",1,1
402,0,1,283,"Wills, David",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Wills, David",1,"admin","admin","2016-07-08 15:38:51","2016-07-08 15:38:51","2016-07-08 15:38:51",1,1
403,0,1,284,"Joseph S. (Joseph Steward) Middleton, (1839-1928)",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Joseph S. (Joseph Steward) Middleton, (1839-1928)",1,"admin","admin","2016-07-08 15:45:37","2016-07-08 15:45:37","2016-07-08 15:45:37",1,1
404,0,1,285,"Middleton, Catherine H., d. 1907",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Middleton, Catherine H., d. 1907",1,"admin","admin","2016-07-08 15:45:37","2016-07-08 15:45:37","2016-07-08 15:45:37",1,1
405,0,1,286,"Middleton, Joseph S. (Joseph Steward), 1839-1928",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Middleton, Joseph S. (Joseph Steward), 1839-1928",1,"admin","admin","2016-07-08 15:45:37","2016-07-08 15:45:37","2016-07-08 15:45:37",1,1
406,0,1,287,"Allen, Charles, 1776-1843",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Allen, Charles, 1776-1843",1,"admin","admin","2016-07-08 16:53:36","2016-07-08 16:53:36","2016-07-08 16:53:36",1,1
407,0,1,288,"Allen, George Briedenhart, 1804-1869",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Allen, George Briedenhart, 1804-1869",1,"admin","admin","2016-07-08 16:53:36","2016-07-08 16:53:36","2016-07-08 16:53:36",1,1
408,0,1,289,"Karales, James H.",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Karales, James H.",1,"admin","admin","2016-07-08 17:25:05","2016-07-08 17:25:05","2016-07-08 17:25:05",1,1
409,0,1,290,"King, Martin Luther, Jr., 1929-1968",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"King, Martin Luther, Jr., 1929-1968",1,"admin","admin","2016-07-08 17:25:05","2016-07-08 17:25:05","2016-07-08 17:25:05",1,1
410,0,1,291,"Heschel, Abraham Joshua",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,237,242,"Heschel, Abraham Joshua",1,"admin","admin","2016-07-08 17:25:05","2016-07-08 17:25:05","2016-07-08 17:25:05",1,1
412,0,1,293,"O'Shea, Brian W. (Brian William)",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,237,NULL,"O'Shea, Brian W. (Brian William)",1,"admin","admin","2016-07-13 20:57:51","2016-07-13 20:57:51","2016-07-13 20:57:51",1,1
413,0,1,294,"Wagner, Rick",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,242,"Wagner, Rick",1,"admin","admin","2016-07-13 20:57:51","2016-07-13 20:57:51","2016-07-13 20:57:51",1,1
414,0,1,295,"test ",946,NULL,NULL,"name",NULL,NULL,NULL,NULL,NULL,236,NULL,"test , name",1,"admin","admin","2016-07-14 13:19:35","2016-07-14 13:19:35","2016-07-14 13:19:35",1,1
416,0,1,7,"Almonte, Juan Nepomuceno",946,NULL,NULL,NULL,NULL,NULL,NULL,"1803-1869",NULL,1802,NULL,"Almonte, Juan Nepomuceno, 1803-1869",1,"admin","admin","2016-07-17 20:25:28","2016-07-17 20:25:28","2016-07-17 20:25:28",1,1
417,0,1,296,"Jason Loeffler",947,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,236,240,"Jason Loeffler",1,NULL,NULL,"2016-07-19 19:23:04","2016-07-19 19:23:04","2016-07-19 19:23:04",1,1
418,0,1,297,"persname",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4780,NULL,"persname",1,"admin","admin","2016-07-19 20:17:48","2016-07-19 20:17:48","2016-07-19 20:17:48",1,1
419,0,1,298,"di Giuseppe",946,NULL,NULL,"Gentile",NULL,NULL,NULL,NULL,NULL,2437,241,"di Giuseppe, Gentile",1,"admin","admin","2016-08-16 15:18:44","2016-08-16 15:18:44","2016-08-16 15:18:44",1,1
422,0,1,299,"Ross",946,NULL,NULL,"Loretta",NULL,NULL,NULL,NULL,NULL,237,243,"Ross, Loretta",1,"admin","admin","2016-08-22 14:26:41","2016-08-22 14:26:41","2016-08-22 14:26:41",1,1
423,0,1,299,"Ross",946,NULL,NULL,"Loretta",NULL,NULL,NULL,NULL,NULL,5328,NULL,"Ross, Loretta",1,"admin","admin","2016-08-22 14:26:41","2016-08-22 14:26:41","2016-08-22 14:26:41",NULL,NULL
425,0,1,300,"Albert",946,NULL,NULL,NULL,NULL,NULL,NULL,"1787-1865",NULL,236,1846,"Albert, 1787-1865",1,"admin","admin","2016-08-23 16:30:23","2016-08-23 16:30:23","2016-08-23 16:30:23",1,1
426,0,1,301,"Ching-hsien Wang",947,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,236,240,"Ching-hsien Wang",1,NULL,NULL,"2016-08-23 16:30:51","2016-08-23 16:30:51","2016-08-23 16:30:51",1,1
427,0,1,302,"Jack Spicer",947,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,236,240,"Jack Spicer",1,"admin","admin","2016-08-23 17:58:41","2016-08-23 17:58:41","2016-08-23 17:58:41",1,1
428,0,1,303,"Someone",947,NULL,"Miss","and on and one","Jr.","blah blah blah","5","1978","III",236,5343,"and on and one Someone, Miss, Jr., 5 (blah blah blah), 1978 (III)",1,"admin","admin","2016-08-24 17:26:38","2016-08-24 17:26:38","2016-08-24 17:26:38",1,1
429,0,1,304,"Sokolʹskiĭ",946,NULL,NULL,"N. I.",NULL,"(Nikolaĭ Ivanovich),",NULL,"1916-1973.",NULL,1802,NULL,"Sokolʹskiĭ, N. I. ((Nikolaĭ Ivanovich),), 1916-1973.",1,"admin","admin","2016-08-24 18:24:58","2016-08-24 18:24:58","2016-08-24 18:24:58",1,1
430,0,1,305,"Feldman",946,NULL,NULL,"Morton,",NULL,NULL,NULL,"1926-1987.","Number of part/section of a work: no. 5. Title of work: Durations,.",237,NULL,"Feldman, Morton,, 1926-1987. (Number of part/section of a work: no. 5. Title of work: Durations,.)",1,"admin","admin","2016-08-24 18:33:40","2016-08-24 18:33:40","2016-08-24 18:33:40",1,1
431,0,1,305,"Feldman",947,NULL,NULL,"Morton,",NULL,NULL,NULL,"1926-1987.","Title of work: Durations 5.",1802,NULL,"Morton, Feldman, 1926-1987. (Title of work: Durations 5.)",1,"admin","admin","2016-08-24 18:33:40","2016-08-24 18:33:40","2016-08-24 18:33:40",NULL,NULL
432,0,1,305,"Feldman",947,NULL,NULL,"Morton,",NULL,NULL,NULL,"1926-1987.","Title of work: Durations five.",1802,NULL,"Morton, Feldman, 1926-1987. (Title of work: Durations five.)",1,"admin","admin","2016-08-24 18:33:40","2016-08-24 18:33:40","2016-08-24 18:33:40",NULL,NULL
433,0,1,306,"Sipley, Louis Walton, 1897-1968",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6055,242,"Sipley, Louis Walton, 1897-1968",1,"admin","admin","2016-08-30 20:48:44","2016-08-30 20:48:44","2016-08-30 20:48:44",1,1
434,0,1,307,"Sally",947,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,236,240,"Sally",1,"admin","admin","2016-09-01 15:46:38","2016-09-01 15:46:38","2016-09-01 15:46:38",1,1
436,0,1,308,"James",946,NULL,NULL,"Henry",NULL,NULL,NULL,"1843-1916",NULL,6055,242,"James, Henry, 1843-1916",1,"admin","admin","2016-09-01 18:00:32","2016-09-01 18:00:32","2016-09-01 18:00:32",1,1
438,0,1,310,"Bronner, Augusta F. (Augusta Fox), 1881-1966",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Bronner, Augusta F. (Augusta Fox), 1881-1966",1,"admin","admin","2016-09-13 14:58:10","2016-09-13 14:58:10","2016-09-13 14:58:10",1,1
439,0,1,311,"Brown, Clifford K.",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Brown, Clifford K.",1,"admin","admin","2016-09-13 14:58:10","2016-09-13 14:58:10","2016-09-13 14:58:10",1,1
440,0,1,312,"Eliot, Abigail Adams, 1892-1992",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Eliot, Abigail Adams, 1892-1992",1,"admin","admin","2016-09-13 14:58:10","2016-09-13 14:58:10","2016-09-13 14:58:10",1,1
441,0,1,313,"Jones, Gladys Beckett, 1892-1978",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Jones, Gladys Beckett, 1892-1978",1,"admin","admin","2016-09-13 14:58:10","2016-09-13 14:58:10","2016-09-13 14:58:10",1,1
442,0,1,314,"Whitman, Alfred Freeman, 1882-1951",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1802,NULL,"Whitman, Alfred Freeman, 1882-1951",1,"admin","admin","2016-09-13 14:58:10","2016-09-13 14:58:10","2016-09-13 14:58:10",1,1
443,0,1,315,"Repository Manager",947,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,236,240,"Repository Manager",1,"admin","admin","2016-09-15 20:00:51","2016-09-15 20:00:51","2016-09-15 20:00:51",1,1
444,0,1,316,"Project Manager",947,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,236,240,"Project Manager",1,"admin","admin","2016-09-15 20:01:19","2016-09-15 20:01:19","2016-09-15 20:01:19",1,1
445,0,1,317,"Archivists",947,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,236,240,"Archivists",1,"admin","admin","2016-09-15 20:01:49","2016-09-15 20:01:49","2016-09-15 20:01:49",1,1
446,0,1,318,"Advanced Data Entry Staff",947,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,236,240,"Advanced Data Entry Staff",1,"admin","admin","2016-09-15 20:03:08","2016-09-15 20:03:08","2016-09-15 20:03:08",1,1
447,0,1,319,"Basic Data Entry",947,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,236,240,"Basic Data Entry",1,"admin","admin","2016-09-15 20:07:53","2016-09-15 20:07:53","2016-09-15 20:07:53",1,1
448,0,1,320,"Hilton",946,NULL,NULL,"Adrien",NULL,NULL,NULL,NULL,NULL,236,240,"Hilton, Adrien",1,"admin","admin","2016-09-30 16:54:48","2016-09-30 16:54:48","2016-09-30 16:54:48",1,1
449,0,1,321,"Durang",946,NULL,NULL,"Christopher",NULL,NULL,NULL,"1949-",NULL,6055,243,"Durang, Christopher, 1949-",1,"admin","admin","2016-10-03 16:59:30","2016-10-03 16:59:30","2016-10-03 16:59:30",1,1
450,0,1,322,"Garland, Katherine",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,236,1846,"Garland, Katherine",1,"admin","admin","2016-10-11 16:23:28","2016-10-11 16:23:28","2016-10-11 16:23:28",1,1
451,0,1,323,"Henner, Patricia",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,236,1846,"Henner, Patricia",1,"admin","admin","2016-10-11 16:23:28","2016-10-11 16:23:28","2016-10-11 16:23:28",1,1
452,0,1,324,"Bissell, Lewis",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,236,1846,"Bissell, Lewis",1,"admin","admin","2016-10-11 16:23:28","2016-10-11 16:23:28","2016-10-11 16:23:28",1,1
453,0,1,325,"Zeichick , Herbert H.",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,236,1846,"Zeichick , Herbert H.",1,"admin","admin","2016-10-11 16:23:28","2016-10-11 16:23:28","2016-10-11 16:23:28",1,1
454,0,1,114,"Kennedy",946,NULL,NULL,"John F.",NULL,NULL,NULL,"1942-",NULL,237,NULL,"Kennedy, John F., 1942-",1,"admin","admin","2016-10-14 19:36:27","2016-10-14 19:36:27","2016-10-14 19:36:27",1,1
455,0,1,114,"Kennedy",946,NULL,NULL,"J. F.",NULL,"John Frederick",NULL,"1942-",NULL,1802,NULL,"Kennedy, J. F. (John Frederick), 1942-",1,"admin","admin","2016-10-14 19:36:27","2016-10-14 19:36:27","2016-10-14 19:36:27",NULL,NULL
456,0,1,114,"Kennedy",946,NULL,NULL,"John Frederick",NULL,NULL,NULL,"1942-",NULL,1802,NULL,"Kennedy, John Frederick, 1942-",1,"admin","admin","2016-10-14 19:36:27","2016-10-14 19:36:27","2016-10-14 19:36:27",NULL,NULL
457,0,1,326,"Meg",946,NULL,NULL,"Worlizter",NULL,NULL,NULL,NULL,NULL,1840,243,"Meg, Worlizter",1,"admin","admin","2016-11-07 20:33:59","2016-11-07 20:33:59","2016-11-07 20:33:59",1,1
458,0,1,327,"Mickey Mouse",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,236,240,"Mickey Mouse",1,"admin","admin","2016-11-10 23:46:29","2016-11-10 23:46:29","2016-11-10 23:46:29",1,1
459,0,1,328,"Giersbrook, C. H.",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,236,242,"Giersbrook, C. H.",1,"buschedw","buschedw","2016-11-15 21:42:24","2016-11-15 21:42:24","2016-11-15 21:42:24",1,1
460,0,1,329,"Hoschek, John P.",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,236,242,"Hoschek, John P.",1,"buschedw","buschedw","2016-11-15 21:42:24","2016-11-15 21:42:24","2016-11-15 21:42:24",1,1
461,0,1,330,"Tobia, Rajee R.",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,236,242,"Tobia, Rajee R.",1,"buschedw","buschedw","2016-11-15 21:42:24","2016-11-15 21:42:24","2016-11-15 21:42:24",1,1
462,0,1,331,"Weeks, Marvin",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,236,242,"Weeks, Marvin",1,"buschedw","buschedw","2016-11-15 21:42:24","2016-11-15 21:42:24","2016-11-15 21:42:24",1,1
463,0,1,332,"Wright, Allan Hawley",946,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,236,242,"Wright, Allan Hawley",1,"buschedw","buschedw","2016-11-15 21:42:24","2016-11-15 21:42:24","2016-11-15 21:42:24",1,1
464,0,1,333,"sdfsdf",946,NULL,NULL,"asdasd",NULL,NULL,NULL,NULL,NULL,236,NULL,"sdfsdf, asdasd",1,"admin","admin","2016-11-15 22:35:31","2016-11-15 22:35:31","2016-11-15 22:35:31",1,1
465,0,1,334,"Novik",946,NULL,NULL,"Naomi",NULL,NULL,NULL,NULL,NULL,6055,242,"Novik, Naomi",1,"admin","admin","2016-11-16 16:11:58","2016-11-16 16:11:58","2016-11-16 16:11:58",1,1
466,0,1,335,"Kesey",946,NULL,NULL,"Ken",NULL,NULL,NULL,NULL,NULL,NULL,1846,"Kesey, Ken",1,"admin","admin","2016-11-16 16:12:07","2016-11-16 16:12:07","2016-11-16 16:12:07",1,1
473,0,1,340,"Sedova,",946,NULL,NULL,"Julia",NULL,NULL,NULL,NULL,NULL,237,242,"Sedova,, Julia",1,"admin","admin","2016-11-17 15:47:26","2016-11-17 15:47:26","2016-11-17 15:47:26",1,1
474,0,1,341,"Wolitzer",946,NULL,NULL,"Meg",NULL,NULL,NULL,NULL,NULL,236,1846,"Wolitzer, Meg",1,"admin","admin","2016-11-17 15:47:39","2016-11-17 15:47:39","2016-11-17 15:47:39",1,1
