id,lock_version,json_schema_version,vocab_id,"title","terms_sha1","authority_id","scope_note",source_id,"created_by","last_modified_by","create_time","system_mtime","user_mtime"
399,0,1,1,"Sarcophagi, Greek.","b3d346a40b9685e42347ad2335e27871f996de49",NULL,NULL,2190,"admin","admin","2016-08-24 18:24:58","2017-07-13 22:14:18","2016-08-24 18:24:58"
400,0,1,1,"Books","61f545437e32e9f83f89126311afd9e1c3efb054","http://id.loc.gov/authorities/subjects/sh85015738",NULL,360,"admin","admin","2016-08-29 17:46:00","2017-07-13 22:14:18","2016-08-29 17:46:00"
401,1,1,1,"Cookbooks","a3c920fa115e4ac6ff2532822421db14b71af410","http://id.loc.gov/authorities/genreForms/gf2011026169","Collections of recipes in book form. For instructions listing ingredients and procedures to prepare something, especially food, see [Recipes.]",2955,"admin","admin","2016-08-29 17:47:50","2017-07-13 22:14:18","2016-08-29 17:48:06"
402,0,1,1,"Scrap-books","ab16c4ce2f5a670a358e9c3300409288a5bf7ba4",NULL,NULL,2190,"admin","admin","2016-08-29 18:20:26","2017-07-13 22:14:18","2016-08-29 18:20:26"
403,0,1,1,"Scrapbooks","9618e0b71fe4344262842886ab08a27ccfef71d6",NULL,NULL,2190,"admin","admin","2016-08-29 18:20:26","2017-07-13 22:14:18","2016-08-29 18:20:26"
404,1,1,1,"Amateur Photography","6dbf98ed9e74df56dc14f850e0aa3fe6a8f1d953",NULL,NULL,361,"admin","admin","2016-08-30 20:48:44","2017-07-13 22:14:18","2016-08-30 20:48:44"
405,1,1,1,"Camera Club","1657d5b907ff508fda3046c09f863f8c77b2a58a",NULL,NULL,360,"admin","admin","2016-08-30 20:48:44","2017-07-13 22:14:18","2016-08-30 20:48:44"
406,1,1,1,"Pennsylvania","56c56bce36b00849881a6dff45429af11e45589f",NULL,NULL,360,"admin","admin","2016-08-30 20:48:44","2017-07-13 22:14:18","2016-08-30 20:48:44"
407,1,1,1,"Philadelphia","63b5e30b449e3812c0fc1eca5356f6f166e2e21e",NULL,NULL,360,"admin","admin","2016-08-30 20:48:44","2017-07-13 22:14:18","2016-08-30 20:48:44"
408,1,1,1,"Societies -- United States","185a1852a41f3d94f33297d6580511bba43d60fb",NULL,NULL,360,"admin","admin","2016-08-30 20:48:44","2017-07-13 22:14:18","2016-08-30 20:48:44"
409,2,1,1,"Child development","e6ab8ba3890a81b854b79e2704746d4039630fad",NULL,NULL,2417,"admin","admin","2016-09-13 14:58:10","2017-07-13 22:14:18","2016-09-13 14:58:10"
410,2,1,1,"Child rearing","db367bad6ea923994da1f259b9d254faf4345715",NULL,NULL,2417,"admin","admin","2016-09-13 14:58:10","2017-07-13 22:14:18","2016-09-13 14:58:10"
411,2,1,1,"Minutes","bf5aee4032a22e93a383873c4a5007d767791994",NULL,NULL,2417,"admin","admin","2016-09-13 14:58:10","2017-07-13 22:14:18","2016-09-13 14:58:10"
412,2,1,1,"Parent and child","622ee7c28a73f2d39eef38eb0388f48d59f07902",NULL,NULL,2417,"admin","admin","2016-09-13 14:58:10","2017-07-13 22:14:18","2016-09-13 14:58:10"
413,2,1,1,"Social service","6dd4736fd7ec8089f465b4e1061c9c88ff5a4f3a",NULL,NULL,2417,"admin","admin","2016-09-13 14:58:10","2017-07-13 22:14:18","2016-09-13 14:58:10"
414,2,1,1,"Spelman Fund","332d20cc14beb51e5c568536c7076485dfff528d",NULL,NULL,2417,"admin","admin","2016-09-13 14:58:10","2017-07-13 22:14:18","2016-09-13 14:58:10"
415,2,1,1,"Parenting--Study and teaching","a7d0524953c7d810d647ce4f47e440b296be96e9",NULL,NULL,2417,"admin","admin","2016-09-13 14:58:10","2017-07-13 22:14:18","2016-09-13 14:58:10"
416,2,1,1,"White House Conference on Child Health and Protection, (1930)","4380d1c4c30b077af468b021ce140988b84422c5",NULL,NULL,2417,"admin","admin","2016-09-13 14:58:10","2017-07-13 22:14:18","2016-09-13 14:58:10"
417,4,1,1,"Rings in literature","31f3dae19a0e4dde4f2659597ecc1e47b25cb91b",NULL,NULL,2190,"admin","admin","2016-09-23 02:30:33","2017-07-13 22:14:18","2016-09-23 02:30:33"
418,1,1,1,"Annual reports","a4678d47a0efec70ef3f39277114bd2e284eb62f",NULL,NULL,357,"admin","admin","2016-10-11 16:23:28","2017-07-13 22:14:18","2016-10-11 16:23:28"
419,1,1,1,"Articles","1439b943f5307c9f31da2b712bd752bc19a7b4de",NULL,NULL,357,"admin","admin","2016-10-11 16:23:28","2017-07-13 22:14:18","2016-10-11 16:23:28"
420,3,1,1,"Scrapbooks","4caa5e75e5aae46fe51efffabcccd9841a7951a9",NULL,NULL,357,"admin","admin","2016-10-11 16:23:28","2017-07-13 22:14:18","2016-10-11 16:23:28"
421,1,1,1,"Articles of incorporation","085dee82c13fac68215d2189acc6924c8bbe583a",NULL,NULL,357,"admin","admin","2016-10-11 16:23:28","2017-07-13 22:14:18","2016-10-11 16:23:28"
422,1,1,1,"Videocassettes","f6e9415ad01a2d90a7fea7b7bfad4a9297e01155",NULL,NULL,357,"admin","admin","2016-10-11 16:23:29","2017-07-13 22:14:18","2016-10-11 16:23:29"
423,1,1,1,"Agriculture","0874162fbd8e0ed9878fc7df4aa01f59458ce772",NULL,NULL,360,"admin","admin","2016-10-11 16:23:29","2017-07-13 22:14:18","2016-10-11 16:23:29"
426,1,1,1,"Agricultural economics","5ac465caca54e83d46fdf6cd14e46d7361d1de9d",NULL,NULL,360,"admin","admin","2016-10-11 16:23:29","2017-07-13 22:14:18","2016-10-11 16:23:29"
427,1,1,1,"Agricultural economists -- Maine","850c4bd7980615e1af5ee3a3c56efb7f73839a01",NULL,NULL,360,"admin","admin","2016-10-11 16:23:29","2017-07-13 22:14:18","2016-10-11 16:23:29"
428,1,1,1,"Cooperative Extension Service (U.S.)","7a88f36cca9a1616f8e1b1f2f2355ad497208b2e",NULL,NULL,360,"admin","admin","2016-10-11 16:23:29","2017-07-13 22:14:18","2016-10-11 16:23:29"
429,1,1,1,"Dairy farmers -- Maine","e1d569f257504be770f51ab7ddbbad016261a828",NULL,NULL,360,"admin","admin","2016-10-11 16:23:29","2017-07-13 22:14:18","2016-10-11 16:23:29"
430,1,1,1,"Dairy","1156a68ecf2e9468805cac91560c777c88b5d18d",NULL,NULL,360,"admin","admin","2016-10-11 16:23:29","2017-07-13 22:14:18","2016-10-11 16:23:29"
431,1,1,1,"Farm management","d6e2a5d2cc802a39db43a3636cfa2065a3c836f5",NULL,NULL,360,"admin","admin","2016-10-11 16:23:29","2017-07-13 22:14:18","2016-10-11 16:23:29"
432,1,1,1,"Forestry","0b11125330d872f5ed30007cca5951cf9ade42d0",NULL,NULL,6278,"admin","admin","2016-10-11 16:23:29","2017-07-13 22:14:18","2016-10-11 16:23:29"
433,1,1,1,"Agriculture -- Maine","fd076aac64fdf0498ff06edf414262aeb2d15a2c",NULL,NULL,360,"admin","admin","2016-10-11 16:23:29","2017-07-13 22:14:18","2016-10-11 16:23:29"
434,1,1,1,"Agriculture Equipment and supplies","d2881ec9417c67f83808238c0fe7e8e6567fc04a",NULL,NULL,360,"admin","admin","2016-10-11 16:23:29","2017-07-13 22:14:18","2016-10-11 16:23:29"
435,1,1,1,"Poultry","a199105bb2dc6d6bfe2edd6cb6fbb6d276fe56e9",NULL,NULL,360,"admin","admin","2016-10-11 16:23:29","2017-07-13 22:14:18","2016-10-11 16:23:29"
436,1,1,1,"Fruit","d363fac001b73b532f8c4b5c866bbb1dbd44dbc0",NULL,NULL,360,"admin","admin","2016-10-11 16:23:29","2017-07-13 22:14:18","2016-10-11 16:23:29"
437,1,1,1,"Sheep","3ec2291d97bc54fa9a4cc1f60f577d1fed74e4ad",NULL,NULL,360,"admin","admin","2016-10-11 16:23:29","2017-07-13 22:14:18","2016-10-11 16:23:29"
438,1,1,1,"Nutrition","adf5fd802391c0cb124bbb580a467635bbfb4b9c",NULL,NULL,360,"admin","admin","2016-10-11 16:23:29","2017-07-13 22:14:18","2016-10-11 16:23:29"
439,0,1,1,"Saltwater lakes","2cf0bdf00f1943954d6023e2b80a45cb47775742",NULL,NULL,6315,"admin","admin","2016-10-31 21:29:51","2017-07-13 22:14:18","2016-10-31 21:29:51"
440,0,1,1,"Saline lakes","6e2d1ebe6e95b515ee12b185954539845ea236f6",NULL,NULL,6315,"admin","admin","2016-10-31 21:29:51","2017-07-13 22:14:18","2016-10-31 21:29:51"
441,0,1,1,"Salt lakes","f0bd7ed8a7cfdb2d1a1ad65bce5eda7525d9fce6",NULL,NULL,6315,"admin","admin","2016-10-31 21:29:51","2017-07-13 22:14:18","2016-10-31 21:29:51"
442,3,1,1,"Automobile industry and trade","71f86f6be9b0add0d2449f319c1100780a9308f6",NULL,NULL,360,"buschedw","buschedw","2016-11-15 21:42:24","2017-07-13 22:14:18","2016-11-15 21:42:24"
443,3,1,1,"Truck industry","aafe564361960984ba7350a9c7bf4b3f181528fa",NULL,NULL,360,"buschedw","buschedw","2016-11-15 21:42:24","2017-07-13 22:14:18","2016-11-15 21:42:24"
444,3,1,1,"Trucks -- Design and construction","7241e17e770a0b50cf62b8b3c7d845b52ab6d905",NULL,NULL,360,"buschedw","buschedw","2016-11-15 21:42:24","2017-07-13 22:14:18","2016-11-15 21:42:24"
445,3,1,1,"Trucks -- United States -- History","2d2938f29e46b76a48095f4062c7deb9596e236d",NULL,NULL,360,"buschedw","buschedw","2016-11-15 21:42:24","2017-07-13 22:14:18","2016-11-15 21:42:24"
446,10,1,1,"Authors and publishers","467f13f998af7e09b9a4914a06a0e8b009d397e7",NULL,NULL,360,"admin","admin","2016-11-16 16:08:48","2017-07-13 22:14:18","2016-11-16 16:08:48"
447,9,1,1,"Juvenalia","c1b9066b4ba629b3d748eae2c16e3220bd4abae9",NULL,NULL,360,"admin","admin","2016-11-16 16:55:00","2017-07-13 22:14:18","2016-11-16 16:55:00"
448,6,1,1,"Cassette tapes","0972590a9d998515247012cf9f9696d76d3101f9",NULL,NULL,357,"admin","admin","2016-11-16 16:55:30","2017-07-13 22:14:18","2016-11-16 16:55:30"
449,6,1,1,"Publishers and publishing","ae4abfba8a848afb07f4954d744e657fc4ce91e1",NULL,NULL,360,"admin","admin","2016-11-16 16:57:24","2017-07-13 22:14:18","2016-11-16 16:57:24"
450,6,1,1,"Authors","51c111c915612276dc870a266c9814a214ff5048",NULL,NULL,361,"admin","admin","2016-11-16 16:58:50","2017-07-13 22:14:18","2016-11-16 16:58:50"
451,2,1,1,"Theater -- American -- 19th century","876e96d32214590e98865a29503d729240c99d89",NULL,NULL,360,"admin","admin","2016-11-16 17:09:34","2017-07-13 22:14:18","2016-11-16 17:09:34"
452,1,1,1,"Theater -- English -- 19th century","f05c59021c75957043f6a4f8b1303a53a45e13b6",NULL,NULL,360,"admin","admin","2016-11-16 17:10:44","2017-07-13 22:14:18","2016-11-16 17:10:44"
453,2,1,1,"Ballet -- 19th century","51dda7d821987ec2a542c21fe69450500518dde3",NULL,NULL,3135,"admin","admin","2016-11-16 19:09:25","2017-07-13 22:14:18","2016-11-16 19:09:25"
454,1,1,1,"Feminism -- 20th century","847a31b24cc35241ec560fef83815159cf0f2bb9",NULL,NULL,360,"admin","admin","2016-11-17 15:54:49","2017-07-13 22:14:18","2016-11-17 15:54:49"
455,1,1,1,"Chess","daadf890138d1aa62dc62ca10cdb4bfda66d8298",NULL,NULL,360,"admin","admin","2016-11-17 15:54:57","2017-07-13 22:14:18","2016-11-17 15:54:57"
456,1,1,1,"Editing -- American -- 20th century","ac30a3d7631744cf0322ed2d5bca6545927bb8a8",NULL,NULL,360,"admin","admin","2016-11-17 15:55:01","2017-07-13 22:14:18","2016-11-17 15:55:01"
457,1,1,1,"Cats -- Juvenile literature","9173d2048a9eb3bbc3bbbe71e01e513d8b272d97",NULL,NULL,361,"admin","admin","2016-11-17 15:55:02","2017-07-13 22:14:18","2016-11-17 15:55:02"
458,1,1,1,"riot girl -- Portland, Oregon","f44c7ac6c465e208de1a89b9914e00337fc86c85",NULL,NULL,360,"admin","admin","2016-11-17 15:55:24","2017-07-13 22:14:18","2016-11-17 15:55:24"
459,3,1,1,"Germany","6384d3b7b62fbc98e424a208716b92703eadd70e",NULL,NULL,360,"admin","admin","2016-11-17 15:55:36","2017-07-13 22:14:18","2016-11-17 15:55:36"
460,2,1,1,"Theaters - United States","4a4dcd966c5b6dddae053f7a763ccf6af81ed24c",NULL,NULL,360,"admin","admin","2016-11-17 15:56:01","2017-07-13 22:14:18","2016-11-17 15:56:41"
461,2,1,1,"naps -- very long ones","f3dc968a503dfe256754721db721226f71b8689d",NULL,NULL,3135,"admin","admin","2016-11-17 15:56:20","2017-07-13 22:14:18","2017-03-24 15:20:03"
462,2,1,1,"Japan","25e5a441d15e3e5a77371d18a3267ecc213780a0",NULL,NULL,360,"admin","admin","2016-11-17 15:56:26","2017-07-13 22:14:18","2016-11-17 15:56:26"
463,1,1,1,"radical cheese","5f358f03385204ec2350ab218162fe1b4de22a75",NULL,NULL,6315,"admin","admin","2016-11-17 15:57:24","2017-07-13 22:14:18","2016-11-17 15:57:24"
464,2,1,1,"Ballet dancers","f8389ed9b8691fcc760b0d0960188868b5cbc261",NULL,NULL,360,"admin","admin","2016-11-17 16:00:51","2017-07-13 22:14:18","2016-11-17 16:00:51"
465,0,1,1,"Speaking of Jane Austen","7a9820671498d4b6a40d568e2237b20d79766aaf",NULL,NULL,2190,"admin","admin","2016-12-01 18:19:51","2017-07-13 22:14:18","2016-12-01 18:19:51"
466,0,1,1,"Talking of Jane Austen","91b86b2f9947455c2f2148bbfbb6e761d0b471b2",NULL,NULL,2190,"admin","admin","2016-12-01 18:19:51","2017-07-13 22:14:18","2016-12-01 18:19:51"
467,1,1,1,"Scales (Weighing instruments) -- History -- 19th century","439795175c1dd920396df5a9f261cea9c6542f5d",NULL,NULL,360,"admin","admin","2016-12-15 14:58:21","2017-07-13 22:14:18","2016-12-15 14:58:21"
468,1,1,1,"Philadelphia (Pa.) -- History -- 19th century","8fc91d6fdb6f01e01922c9a94c68735abd990bf2",NULL,NULL,360,"admin","admin","2016-12-15 14:58:21","2017-07-13 22:14:18","2016-12-15 14:58:21"
469,4,1,1,"Missions & Missionaries","e292ae7f3293bb3c51a4af66a51640cf97e95dac",NULL,NULL,6464,"admin","admin","2017-01-12 18:50:28","2017-07-13 22:14:18","2017-01-12 18:50:28"
470,4,1,1,"Clergy  -- Correspondence","c7ff9dc4df07e61dfc3957d02fdd15a0d4996235",NULL,NULL,2190,"admin","admin","2017-01-12 18:50:28","2017-07-13 22:14:18","2017-01-12 18:50:28"
471,1,1,1,"Delaware Indians.","7dea4e78de739f361ccb8db68a56fd062bf4aeaf",NULL,NULL,360,"admin","admin","2017-01-18 17:49:16","2017-07-13 22:14:18","2017-01-18 17:49:16"
472,1,1,1,"Delaware Indians--Government relations.","269e157a211b87e1b4be713a3c4293e4440d323e",NULL,NULL,2417,"admin","admin","2017-01-18 17:49:16","2017-07-13 22:14:18","2017-01-18 17:49:16"
473,1,1,1,"Indians of
North America--Legal status, laws, et","3f58061d869bcd6f24c1c072211ce63aed508f8d",NULL,NULL,2417,"admin","admin","2017-01-18 17:49:16","2017-07-13 22:14:18","2017-01-18 17:49:16"
474,1,1,1,"Indians of North America-Treaties.","49af6a19deba1e37a6f0bcde3c23d1644d04d053",NULL,NULL,2417,"admin","admin","2017-01-18 17:49:16","2017-07-13 22:14:18","2017-01-18 17:49:16"
475,1,1,1,"Indians of North America--Land tenure.","affb1d43b7717eb86bb26447ae49bd844f14e707",NULL,NULL,2417,"admin","admin","2017-01-18 17:49:16","2017-07-13 22:14:18","2017-01-18 17:49:16"
476,1,1,1,"Cherokee Indians.","475ebaeae4683baf97e1b91a31c25dd7ff8c742e",NULL,NULL,2417,"admin","admin","2017-01-18 17:49:16","2017-07-13 22:14:18","2017-01-18 17:49:16"
477,1,1,1,"Shawnee Indians.","26e0fe0e855070ef7062a37bf129c5b0a7f0bc5f",NULL,NULL,2417,"admin","admin","2017-01-18 17:49:16","2017-07-13 22:14:18","2017-01-18 17:49:16"
478,5,1,1,"Articles.","42ee3fb7d8ba2213c200592271fe24f1b2d4beff",NULL,NULL,357,"admin","admin","2017-01-20 17:48:01","2017-07-13 22:14:18","2017-01-20 17:48:01"
479,6,1,1,"Correspondence.","f56784452a2a1592bb4f8a872a0fa4f1da6bf2de",NULL,NULL,357,"admin","admin","2017-01-20 17:48:01","2017-07-13 22:14:18","2017-01-20 17:48:01"
480,1,1,1,"Papers and lectures.","3b0897c6bdb2fbbd0ebca31c9feb58dceb82090f",NULL,NULL,361,"admin","admin","2017-01-20 17:48:01","2017-07-13 22:14:18","2017-01-20 17:48:01"
481,1,1,1,"surveys (documents)","97349edd90cd6af497664cff3dd100a80d25775d",NULL,NULL,357,"admin","admin","2017-01-20 17:48:01","2017-07-13 22:14:18","2017-01-20 17:48:01"
482,4,1,1,"Quakers -- United States -- History -- Sources","d8043a082bd4ca1b933fa55abeac27ec30017ee9",NULL,NULL,2190,"admin","admin","2017-01-24 18:09:21","2017-07-13 22:14:18","2017-01-24 18:09:21"
483,4,1,1,"World War, 1939-1945 -- Conscientious objectors -- United States -- Sources","22ba5d92a8ec83e50d2886645959f480e33b885f",NULL,NULL,2190,"admin","admin","2017-01-24 18:09:21","2017-07-13 22:14:18","2017-01-24 18:09:21"
484,4,1,1,"Draft resisters -- United States -- History -- Sources","6c15718a94c3a995a86fe3992c8ae03d041a9ea4",NULL,NULL,2190,"admin","admin","2017-01-24 18:09:21","2017-07-13 22:14:18","2017-01-24 18:09:21"
485,4,1,1,"Draft -- United States -- History -- Sources","e281eeeea0d9ee6b1b1cf4981da7f9ef2c066615",NULL,NULL,2190,"admin","admin","2017-01-24 18:09:21","2017-07-13 22:14:18","2017-01-24 18:09:21"
486,4,1,1,"Conscientious objectors -- History -- Sources","5126099f564044c4e852f010997a0608f3c5cb62",NULL,NULL,2190,"admin","admin","2017-01-24 18:09:21","2017-07-13 22:14:18","2017-01-24 18:09:21"
487,4,1,1,"Conscientious objection -- History -- Sources","861e1374829950876a7c11841fcb1fa36b6f6988",NULL,NULL,2190,"admin","admin","2017-01-24 18:09:21","2017-07-13 22:14:18","2017-01-24 18:09:21"
488,4,1,1,"Civil rights -- United States -- History -- Sources","441ffc13986da922b9892dfde10ff06964a95564",NULL,NULL,2190,"admin","admin","2017-01-24 18:09:21","2017-07-13 22:14:18","2017-01-24 18:09:21"
489,4,1,1,"Lawyers -- United States -- History -- Sources","dae31213f5cb88d3e2ac8344a36ce1bf83297c24",NULL,NULL,2190,"admin","admin","2017-01-24 18:09:21","2017-07-13 22:14:18","2017-01-24 18:09:21"
490,1,1,1,"Bicycles.","73ad58ebb7c61f9209c0da0c09887cb656f79d55",NULL,NULL,360,"admin","admin","2017-01-24 21:37:12","2017-07-13 22:14:18","2017-01-24 21:37:12"
491,1,1,1,"AIDS activists","0cdc51a6dcc21af89ddc0d226b995b3667e0434a",NULL,NULL,360,"admin","admin","2017-01-24 21:37:12","2017-07-13 22:14:18","2017-01-24 21:37:12"
494,1,1,1,"annual reports.","fb831323b43feb362b30ca61e8741db488615043",NULL,NULL,357,"cdibella","cdibella","2017-01-26 13:48:12","2017-07-13 22:14:18","2017-01-26 13:48:12"
495,1,1,1,"Antigua and Barbuda.","9cd6a492dde6481bbae420186f3ad4b6bc2d511f",NULL,NULL,360,"cdibella","cdibella","2017-01-26 13:48:12","2017-07-13 22:14:18","2017-01-26 13:48:12"
496,1,1,1,"Audiovisual materials.","6d0098cf2989b72c485a2dfd10993780e6bf1df0",NULL,NULL,357,"cdibella","cdibella","2017-01-26 13:48:12","2017-07-13 22:14:18","2017-01-26 13:48:12"
497,1,1,1,"Barbados.","54934255c225a9b18b4c60d7212d04f45f9e2d04",NULL,NULL,360,"cdibella","cdibella","2017-01-26 13:48:12","2017-07-13 22:14:18","2017-01-26 13:48:12"
498,1,1,1,"Belize.","b4d876ff7585f35216b16c74fcb058b1ae8fe240",NULL,NULL,360,"cdibella","cdibella","2017-01-26 13:48:12","2017-07-13 22:14:18","2017-01-26 13:48:12"
499,1,1,1,"Brazil.","219748d5dd3783ffda1a5dbaebf5c234e3018d3d",NULL,NULL,360,"cdibella","cdibella","2017-01-26 13:48:12","2017-07-13 22:14:18","2017-01-26 13:48:12"
500,1,1,1,"British Virgin Islands.","0b249498160d71fa49fa118f1c4826b958294e8a",NULL,NULL,360,"cdibella","cdibella","2017-01-26 13:48:12","2017-07-13 22:14:18","2017-01-26 13:48:12"
501,1,1,1,"Brochures.","a52398d121d249b9d0928d1ed1e18157e80a29d7",NULL,NULL,357,"cdibella","cdibella","2017-01-26 13:48:12","2017-07-13 22:14:18","2017-01-26 13:48:12"
502,1,1,1,"Central America.","3d4dda92b4d159eab83f47348a393d1f3e3cf690",NULL,NULL,360,"cdibella","cdibella","2017-01-26 13:48:12","2017-07-13 22:14:18","2017-01-26 13:48:12"
503,3,1,1,"Clippings (information artifacts)","5987808f17fa4535477268af32b58a62fefa5d20",NULL,NULL,357,"cdibella","cdibella","2017-01-26 13:48:12","2017-07-13 22:14:18","2017-01-26 13:48:12"
504,1,1,1,"Costa Rica.","b3b23c2d3f5751d1d1101b4cf545300ab1f93043",NULL,NULL,360,"cdibella","cdibella","2017-01-26 13:48:12","2017-07-13 22:14:18","2017-01-26 13:48:12"
505,1,1,1,"Cuba.","bddc204dea9038af00fcaae757fdb73388686f94",NULL,NULL,360,"cdibella","cdibella","2017-01-26 13:48:12","2017-07-13 22:14:18","2017-01-26 13:48:12"
506,1,1,1,"Dominica.","0e97cf89e1f784194fda10e9fcc9a3ececf7bb2a",NULL,NULL,360,"cdibella","cdibella","2017-01-26 13:48:12","2017-07-13 22:14:18","2017-01-26 13:48:12"
507,1,1,1,"Dominican Republic.","6cd8183165b24dd28e1c57d023263ce66a014868",NULL,NULL,360,"cdibella","cdibella","2017-01-26 13:48:12","2017-07-13 22:14:18","2017-01-26 13:48:12"
508,1,1,1,"Ecuador.","8cc8f88d7b98d8ef558242d3c51518b9489b6c30",NULL,NULL,360,"cdibella","cdibella","2017-01-26 13:48:12","2017-07-13 22:14:18","2017-01-26 13:48:12"
509,1,1,1,"El Salvador.","4c61f2a78744825bb238f3257ce2026b1f7e79cb",NULL,NULL,360,"cdibella","cdibella","2017-01-26 13:48:12","2017-07-13 22:14:18","2017-01-26 13:48:12"
510,3,1,1,"Ephemera.","8d5ae34909d566c1fdec889c8cd810a96ebc2e5e",NULL,NULL,357,"cdibella","cdibella","2017-01-26 13:48:12","2017-07-13 22:14:18","2017-01-26 13:48:12"
511,1,1,1,"Financial records.","599ba42f149579b871c6954c68ded84b13640abd",NULL,NULL,357,"cdibella","cdibella","2017-01-26 13:48:12","2017-07-13 22:14:18","2017-01-26 13:48:12"
512,1,1,1,"Fliers (printed matter).","8a9e912a2a15235a387817c46d4e56a25c603763",NULL,NULL,357,"cdibella","cdibella","2017-01-26 13:48:12","2017-07-13 22:14:18","2017-01-26 13:48:12"
513,1,1,1,"greeting cards.","7f61143a9b90280cb7445d2c1c90b92a5bbf3417",NULL,NULL,357,"cdibella","cdibella","2017-01-26 13:48:12","2017-07-13 22:14:18","2017-01-26 13:48:12"
514,1,1,1,"Grenada.","8abd7876d3cefe5ba3c408152d3b89901a53c345",NULL,NULL,360,"cdibella","cdibella","2017-01-26 13:48:12","2017-07-13 22:14:18","2017-01-26 13:48:12"
515,1,1,1,"Guatemala.","95992d3012866cd948f38b845e96dd3a07d81275",NULL,NULL,360,"cdibella","cdibella","2017-01-26 13:48:12","2017-07-13 22:14:18","2017-01-26 13:48:12"
516,1,1,1,"Guyana.","a883823bdeeed50555dfae2dee56077d2b1b7d0e",NULL,NULL,360,"cdibella","cdibella","2017-01-26 13:48:12","2017-07-13 22:14:18","2017-01-26 13:48:12"
517,1,1,1,"Haiti.","96d158d322f460001e6bf69f0f534ef7b50f9335",NULL,NULL,360,"cdibella","cdibella","2017-01-26 13:48:12","2017-07-13 22:14:18","2017-01-26 13:48:12"
518,1,1,1,"Honduras.","2adeeea9438ffc0b9c40f1393734e220dd3d3391",NULL,NULL,360,"cdibella","cdibella","2017-01-26 13:48:12","2017-07-13 22:14:18","2017-01-26 13:48:12"
519,1,1,1,"Invitations.","0dd17b44c70f27a2bb045b4e820d71fc15f086b1",NULL,NULL,357,"cdibella","cdibella","2017-01-26 13:48:12","2017-07-13 22:14:18","2017-01-26 13:48:12"
520,1,1,1,"Jamaica.","c163ae61cb8893486037f83cb34ba2b2c858921c",NULL,NULL,360,"cdibella","cdibella","2017-01-26 13:48:12","2017-07-13 22:14:18","2017-01-26 13:48:12"
521,1,1,1,"Journals (periodicals).","93b61a727ff99d55deaab2a2ceaf236c7e5e4609",NULL,NULL,357,"cdibella","cdibella","2017-01-26 13:48:12","2017-07-13 22:14:18","2017-01-26 13:48:12"
522,1,1,1,"Mailing lists.","bdbf0c2d20c38d3bd31fb01b181b7a663e5f1ec0",NULL,NULL,357,"cdibella","cdibella","2017-01-26 13:48:12","2017-07-13 22:14:18","2017-01-26 13:48:12"
523,1,1,1,"Manuscripts (document genre)","386d9199f668ae84c1c85ddc7dcaaee2d6648180",NULL,NULL,357,"cdibella","cdibella","2017-01-26 13:48:12","2017-07-13 22:14:18","2017-01-26 13:48:12"
524,1,1,1,"Maps.","aec66eb5dd34cd44d2bee3f67551c6ee9bb74ab9",NULL,NULL,357,"cdibella","cdibella","2017-01-26 13:48:12","2017-07-13 22:14:18","2017-01-26 13:48:12"
525,1,1,1,"Mexico.","42b96cd7401c83711504044ebca39ca9adc68c35",NULL,NULL,360,"cdibella","cdibella","2017-01-26 13:48:12","2017-07-13 22:14:18","2017-01-26 13:48:12"
526,1,1,1,"Minutes.","51478ce051e28d87ed57f4a571072c35542d930d",NULL,NULL,357,"cdibella","cdibella","2017-01-26 13:48:12","2017-07-13 22:14:18","2017-01-26 13:48:12"
527,1,1,1,"Netherlands Antilles","7039f8ded8392aedf2d06f3d927fb605de16ec0e",NULL,NULL,360,"cdibella","cdibella","2017-01-26 13:48:12","2017-07-13 22:14:18","2017-01-26 13:48:12"
528,1,1,1,"Newsletters.","a7a4f2a6d210436da1bd8d176ad20f5bc3a22b74",NULL,NULL,357,"cdibella","cdibella","2017-01-26 13:48:12","2017-07-13 22:14:18","2017-01-26 13:48:12"
529,1,1,1,"Nicaragua.","3583f009d58e056933520d668a22899540abe743",NULL,NULL,360,"cdibella","cdibella","2017-01-26 13:48:12","2017-07-13 22:14:18","2017-01-26 13:48:12"
530,1,1,1,"Panama.","b3a6bb53b0203b69cef6e70e123bd12764dc9215",NULL,NULL,360,"cdibella","cdibella","2017-01-26 13:48:12","2017-07-13 22:14:18","2017-01-26 13:48:12"
531,3,1,1,"Photographs.","7edce4bfa6625ca5c4065101d3c58ab013291859",NULL,NULL,357,"cdibella","cdibella","2017-01-26 13:48:13","2017-07-13 22:14:18","2017-01-26 13:48:13"
532,3,1,1,"Postcards.","42ec1b2173b71932564d5a71071f5a263275749e",NULL,NULL,357,"cdibella","cdibella","2017-01-26 13:48:13","2017-07-13 22:14:18","2017-01-26 13:48:13"
533,5,1,1,"Posters.","90e9c5e7b3eaa0f415e998628d6f3dee540af3eb",NULL,NULL,357,"cdibella","cdibella","2017-01-26 13:48:13","2017-07-13 22:14:18","2017-01-26 13:48:13"
534,1,1,1,"Press releases.","1ce7dfd36c7534a02704ab73df453062e7206f92",NULL,NULL,357,"cdibella","cdibella","2017-01-26 13:48:13","2017-07-13 22:14:18","2017-01-26 13:48:13"
535,1,1,1,"Proceedings.","87331e7a583b354893774e41f80bba23376f4a42",NULL,NULL,357,"cdibella","cdibella","2017-01-26 13:48:13","2017-07-13 22:14:18","2017-01-26 13:48:13"
